Experiment,Simulation,ID,Sex,ftype,mate_value,male_promiscuity,num_matings,num_unique_mates,mate_switching,prop_mate_switching
1,8,184,male,NA,49.46972566,0,5565,43,3971,0.713566936
1,8,185,male,NA,59.80847452,0,24653,88,19626,0.796089725
1,8,186,male,NA,48.95023668,0,1875,49,1144,0.610133333
1,8,187,male,NA,47.39090965,0,1978,38,904,0.4570273
1,8,188,male,NA,52.39944638,0,11885,63,8697,0.731762726
1,8,189,male,NA,44.16380786,0,3057,27,2536,0.829571475
1,8,190,male,NA,44.96872191,0,4963,34,3880,0.781785211
1,8,191,male,NA,58.58045872,0,22633,82,17571,0.776344276
1,8,192,male,NA,56.18981828,0,20553,81,15816,0.769522697
1,8,193,male,NA,52.45682511,0,10930,75,8263,0.755992681
1,8,194,male,NA,48.86619091,0,3337,44,1744,0.522625112
1,8,195,male,NA,52.50821186,0,9595,80,5143,0.536008338
1,8,196,male,NA,48.25163468,0,4311,48,3126,0.725121781
1,8,197,male,NA,55.2199203,0,22249,81,17425,0.783181267
1,8,198,male,NA,47.11249472,0,989,32,558,0.564206269
1,8,199,male,NA,55.62417328,100,4500,95,3752,0.833777778
1,9,0,female,1,50.18119483,NA,7182,77,685,0.095377332
1,9,1,female,1,46.41214927,NA,8321,58,372,0.044706165
1,9,2,female,1,47.9910661,NA,6207,52,136,0.021910746
1,9,3,female,1,38.24315333,NA,7600,50,260,0.034210526
1,9,4,female,1,45.11985224,NA,8030,48,516,0.064259029
1,9,5,female,1,23.95838789,NA,7464,51,247,0.033092176
1,9,6,female,1,53.9830834,NA,7412,62,263,0.035483001
1,9,7,female,1,55.33658212,NA,7735,63,445,0.057530705
1,9,8,female,1,48.80007614,NA,6538,62,489,0.074793515
1,9,9,female,1,42.61393264,NA,6615,53,320,0.048374906
1,9,10,female,1,40.60300869,NA,7495,55,343,0.045763843
1,9,11,female,1,58.01354663,NA,8549,41,309,0.036144578
1,9,12,female,1,55.51910966,NA,5964,68,550,0.092219987
1,9,13,female,1,42.93319065,NA,6976,50,202,0.028956422
1,9,14,female,1,40.53271414,NA,6509,59,495,0.076048548
1,9,15,female,1,32.5699022,NA,6495,52,184,0.028329484
1,9,16,female,1,54.31426201,NA,7676,57,882,0.114903596
1,9,17,female,1,72.44053483,NA,7756,67,2091,0.269597731
1,9,18,female,1,37.25831567,NA,6533,51,685,0.104852288
1,9,19,female,1,37.2346815,NA,7250,55,370,0.051034483
1,9,20,female,1,59.9354749,NA,7827,56,180,0.022997317
1,9,21,female,1,69.48652105,NA,7463,58,1590,0.213051052
1,9,22,female,1,54.06123455,NA,8057,54,781,0.096934343
1,9,23,female,1,51.99877305,NA,6640,58,155,0.023343373
1,9,24,female,1,65.42346698,NA,7648,68,1171,0.153111925
1,9,25,female,1,45.47945438,NA,8138,42,606,0.074465471
1,9,26,female,1,62.68838701,NA,6890,67,426,0.061828737
1,9,27,female,1,53.15409435,NA,5150,55,169,0.032815534
1,9,28,female,1,57.05223206,NA,8125,34,181,0.022276923
1,9,29,female,1,43.71928994,NA,8119,39,153,0.018844685
1,9,30,female,1,54.95795429,NA,6626,59,402,0.060670088
1,9,31,female,1,43.40185427,NA,7387,51,516,0.069852443
1,9,32,female,1,56.37637141,NA,8099,61,263,0.032473145
1,9,33,female,1,29.84190726,NA,7639,59,896,0.117292839
1,9,34,female,1,37.47277724,NA,6658,70,243,0.036497447
1,9,35,female,1,35.41562338,NA,8220,38,93,0.011313869
1,9,36,female,1,36.93029267,NA,7886,53,243,0.030814101
1,9,37,female,1,42.99591685,NA,8145,52,118,0.014487416
1,9,38,female,1,49.69365935,NA,8128,56,305,0.037524606
1,9,39,female,1,46.0911494,NA,7864,55,228,0.028992879
1,9,40,female,1,42.55172094,NA,7749,52,136,0.017550652
1,9,41,female,1,63.22750831,NA,8234,61,499,0.06060238
1,9,42,female,1,45.01493795,NA,8249,60,413,0.050066675
1,9,43,female,1,38.66000806,NA,8392,53,470,0.05600572
1,9,44,female,1,40.75113902,NA,8444,46,336,0.039791568
1,9,45,female,1,58.29745364,NA,7614,46,183,0.024034673
1,9,46,female,1,61.86830003,NA,6851,61,613,0.089475989
1,9,47,female,1,65.23511322,NA,7059,67,1385,0.196203428
1,9,48,female,1,60.85450348,NA,7558,58,279,0.036914528
1,9,49,female,1,49.25801357,NA,7546,50,222,0.02941956
1,9,50,female,0,40.51186654,NA,5886,69,248,0.042133877
1,9,51,female,0,42.29155722,NA,4610,77,293,0.063557484
1,9,52,female,0,58.54144294,NA,7476,60,251,0.033574104
1,9,53,female,0,41.56804191,NA,8757,42,78,0.00890716
1,9,54,female,0,56.16760548,NA,7471,67,221,0.029581047
1,9,55,female,0,45.87518639,NA,8465,48,868,0.10253987
1,9,56,female,0,43.53622118,NA,7973,57,283,0.035494795
1,9,57,female,0,40.13757317,NA,7330,49,185,0.025238745
1,9,58,female,0,40.32037044,NA,7118,59,405,0.056898005
1,9,59,female,0,55.36365527,NA,7815,51,329,0.042098528
1,9,60,female,0,55.61868096,NA,6852,69,684,0.099824869
1,9,61,female,0,49.11033055,NA,7093,61,201,0.028337798
1,9,62,female,0,55.66511676,NA,8568,49,317,0.036998133
1,9,63,female,0,49.62610339,NA,7396,46,155,0.020957274
1,9,64,female,0,63.66571873,NA,8161,51,257,0.031491239
1,9,65,female,0,54.28918196,NA,7927,59,379,0.047811278
1,9,66,female,0,32.63091106,NA,8800,43,247,0.028068182
1,9,67,female,0,68.28792055,NA,7888,53,858,0.108772819
1,9,68,female,0,50.91351844,NA,7034,64,420,0.05970998
1,9,69,female,0,51.77311825,NA,7969,53,184,0.023089472
1,9,70,female,0,48.965945,NA,8134,61,854,0.104991394
1,9,71,female,0,32.06904698,NA,8520,55,274,0.032159624
1,9,72,female,0,52.47027756,NA,6859,55,345,0.050298877
1,9,73,female,0,49.43539642,NA,5236,66,705,0.134644767
1,9,74,female,0,56.26294496,NA,7585,66,428,0.056427159
1,9,75,female,0,74.44342479,NA,3581,98,2721,0.759843619
1,9,76,female,0,46.8514255,NA,7398,49,201,0.027169505
1,9,77,female,0,66.6152013,NA,7175,61,1441,0.200836237
1,9,78,female,0,61.31491094,NA,8113,53,984,0.121286824
1,9,79,female,0,63.6302605,NA,8075,61,852,0.105510836
1,9,80,female,0,50.66152024,NA,6887,70,399,0.05793524
1,9,81,female,0,47.60890707,NA,8050,55,694,0.08621118
1,9,82,female,0,45.68854502,NA,6761,59,587,0.086821476
1,9,83,female,0,48.07640711,NA,8568,52,189,0.022058824
1,9,84,female,0,36.77108569,NA,7423,51,137,0.01845615
1,9,85,female,0,52.79465601,NA,8653,50,186,0.021495435
1,9,86,female,0,63.37230096,NA,6856,54,302,0.044049008
1,9,87,female,0,39.66156436,NA,7612,40,189,0.024829217
1,9,88,female,0,41.88261289,NA,7604,53,313,0.041162546
1,9,89,female,0,47.81556577,NA,8059,60,745,0.092443231
1,9,90,female,0,46.41865156,NA,8469,50,540,0.063761955
1,9,91,female,0,44.10359723,NA,8290,51,928,0.111942099
1,9,92,female,0,46.19195272,NA,8812,41,278,0.031547889
1,9,93,female,0,54.02281407,NA,7967,43,319,0.040040166
1,9,94,female,0,64.72376769,NA,7648,53,897,0.117285565
1,9,95,female,0,51.22353397,NA,7952,58,492,0.061871227
1,9,96,female,0,51.60915908,NA,6836,51,204,0.029842013
1,9,97,female,0,51.51869793,NA,5280,66,246,0.046590909
1,9,98,female,0,48.66248119,NA,7176,57,450,0.06270903
1,9,99,female,0,57.66192892,NA,6939,62,735,0.105923044
1,9,100,male,NA,49.72311483,0,1572,27,661,0.420483461
1,9,101,male,NA,46.79657698,100,417,75,280,0.67146283
1,9,102,male,NA,42.71063163,0,239,5,139,0.581589958
1,9,103,male,NA,47.45896579,100,639,70,530,0.82942097
1,9,104,male,NA,62.73837539,0,27873,85,23526,0.844042622
1,9,105,male,NA,51.09148644,0,5441,36,4703,0.864363169
1,9,106,male,NA,45.61435329,0,2190,29,1916,0.874885845
1,9,107,male,NA,50.34897123,0,129,16,54,0.418604651
1,9,108,male,NA,50.69534438,0,9128,73,4884,0.535056968
1,9,109,male,NA,40.08537719,0,3009,47,1019,0.338650715
1,9,110,male,NA,59.47443194,0,31483,94,27585,0.876187149
1,9,111,male,NA,48.00387024,0,3307,57,1092,0.330208648
1,9,112,male,NA,44.69744718,0,1480,43,591,0.399324324
1,9,113,male,NA,51.70419652,0,5605,51,3677,0.656021409
1,9,114,male,NA,43.26305519,0,887,24,162,0.182638106
1,9,115,male,NA,55.20896143,0,23980,87,19651,0.819474562
1,9,116,male,NA,44.78489913,0,354,12,32,0.09039548
1,9,117,male,NA,50.10076736,0,2540,20,2089,0.822440945
1,9,118,male,NA,42.97080143,0,1629,35,901,0.553100061
1,9,119,male,NA,50.28369833,100,1287,84,986,0.766122766
1,9,120,male,NA,52.12619084,0,5664,52,3544,0.625706215
1,9,121,male,NA,47.40163797,0,1810,31,1292,0.713812155
1,9,122,male,NA,45.7676605,0,1204,20,424,0.352159468
1,9,123,male,NA,42.90741998,0,4926,43,3673,0.745635404
1,9,124,male,NA,53.70381862,0,14940,75,9926,0.664390897
1,9,125,male,NA,49.36707717,0,4320,44,3420,0.791666667
1,9,126,male,NA,51.44052765,0,115,13,25,0.217391304
1,9,127,male,NA,55.42463622,100,5656,99,4685,0.828323904
1,9,128,male,NA,48.16420782,100,965,77,781,0.809326425
1,9,129,male,NA,41.67938807,0,1590,32,414,0.260377358
1,9,130,male,NA,48.77101386,0,3296,49,2103,0.638046117
1,9,131,male,NA,49.5721921,0,2989,41,1074,0.359317497
1,9,132,male,NA,56.09627197,0,26661,92,21726,0.814898166
1,9,133,male,NA,48.90925387,0,2169,24,1340,0.617796219
1,9,134,male,NA,55.27423218,0,23853,88,19807,0.83037773
1,9,135,male,NA,48.05685194,0,6669,66,5020,0.752736542
1,9,136,male,NA,47.61383069,100,750,67,508,0.677333333
1,9,137,male,NA,52.94177344,0,11479,70,7732,0.673577838
1,9,138,male,NA,51.10142756,0,5982,49,4922,0.822801739
1,9,139,male,NA,46.71376516,0,544,19,49,0.090073529
1,9,140,male,NA,42.60294383,0,2045,33,1174,0.57408313
1,9,141,male,NA,44.90777212,0,9824,72,7768,0.790716612
1,9,142,male,NA,46.54937202,100,487,72,388,0.796714579
1,9,143,male,NA,49.86751182,100,943,78,628,0.665959703
1,9,144,male,NA,59.18626551,0,27150,84,23025,0.848066298
1,9,145,male,NA,45.52247925,0,5648,56,3952,0.699716714
1,9,146,male,NA,51.98607559,0,3184,47,1460,0.458542714
1,9,147,male,NA,55.64790617,0,23911,84,19656,0.82204843
1,9,148,male,NA,51.5191465,0,7669,54,5615,0.73216847
1,9,149,male,NA,43.49493882,0,85,14,16,0.188235294
1,9,150,male,NA,42.11404595,0,599,19,125,0.208681135
1,9,151,male,NA,56.68186305,100,6049,99,4442,0.734336254
1,9,152,male,NA,48.52411196,100,484,77,323,0.667355372
1,9,153,male,NA,54.44705891,0,23407,82,20269,0.86593754
1,9,154,male,NA,46.30722425,0,1507,18,85,0.056403451
1,9,155,male,NA,53.99086091,0,20084,84,17081,0.850477992
1,9,156,male,NA,56.64860477,0,24152,86,20202,0.836452468
1,9,157,male,NA,45.32313274,0,7008,67,4477,0.638841324
1,9,158,male,NA,50.64495295,100,910,84,618,0.679120879
1,9,159,male,NA,43.3735522,0,1641,26,489,0.297989031
1,9,160,male,NA,54.10402448,0,27206,84,23997,0.882048078
1,9,161,male,NA,57.62245229,0,21144,86,15518,0.733919788
1,9,162,male,NA,46.14836559,0,2648,24,1409,0.532099698
1,9,163,male,NA,59.91549924,0,29214,91,24784,0.848360375
1,9,164,male,NA,49.28888323,0,2334,25,1479,0.633676093
1,9,165,male,NA,51.61394646,0,6709,59,4257,0.634520793
1,9,166,male,NA,52.86417726,0,13354,82,8904,0.666766512
1,9,167,male,NA,44.8510377,0,4127,48,1723,0.417494548
1,9,168,male,NA,47.73893712,0,5476,54,3442,0.628560993
1,9,169,male,NA,44.97524337,0,2631,39,1835,0.69745344
1,9,170,male,NA,54.16405343,100,3435,94,2914,0.848326055
1,9,171,male,NA,41.95677395,0,4114,63,2480,0.60281964
1,9,172,male,NA,45.25725673,0,13,6,9,0.692307692
1,9,173,male,NA,50.94500012,0,15465,79,11626,0.751762043
1,9,174,male,NA,52.42933828,0,16047,73,13836,0.862217237
1,9,175,male,NA,45.14630286,100,703,73,592,0.842105263
1,9,176,male,NA,41.64118412,0,1959,34,1212,0.618683002
1,9,177,male,NA,45.15311915,0,7024,54,5177,0.737044419
1,9,178,male,NA,42.14592485,0,9111,53,7532,0.826693008
1,9,179,male,NA,44.85627081,0,1922,32,704,0.36628512
1,9,180,male,NA,51.69536818,0,10267,63,8574,0.835102756
1,9,181,male,NA,51.18171289,0,1426,24,1078,0.755960729
1,9,182,male,NA,53.44796713,0,15010,79,10683,0.711725516
1,9,183,male,NA,50.27635849,0,837,10,399,0.476702509
1,9,184,male,NA,56.90948972,0,19674,79,14304,0.72705093
1,9,185,male,NA,51.19815982,0,485,16,184,0.379381443
1,9,186,male,NA,42.11693027,0,1661,47,423,0.254665864
1,9,187,male,NA,48.90077735,0,1217,22,92,0.075595727
1,9,188,male,NA,54.13275267,0,17128,84,13123,0.766172349
1,9,189,male,NA,52.64556041,100,1446,84,1188,0.821576763
1,9,190,male,NA,54.46000797,100,2798,97,2260,0.8077198
1,9,191,male,NA,52.70410607,0,8040,60,5687,0.707338308
1,9,192,male,NA,51.21155322,0,20661,84,17505,0.847248439
1,9,193,male,NA,47.21342539,0,1437,32,898,0.624913013
1,9,194,male,NA,49.73137187,100,924,75,638,0.69047619
1,9,195,male,NA,54.58288921,0,24348,93,19200,0.788565796
1,9,196,male,NA,51.22992858,0,8332,58,6608,0.793086894
1,9,197,male,NA,53.50004006,0,18387,73,15836,0.861260673
1,9,198,male,NA,45.57525957,0,1192,33,639,0.536073826
1,9,199,male,NA,46.79936142,100,355,75,203,0.571830986
1,10,0,female,0,29.95056075,NA,6065,82,405,0.066776587
1,10,1,female,0,49.63008462,NA,8525,43,142,0.016656891
1,10,2,female,0,58.31523561,NA,8346,45,362,0.043374071
1,10,3,female,0,59.29561407,NA,7579,52,483,0.063728724
1,10,4,female,0,55.33976131,NA,7660,66,300,0.039164491
1,10,5,female,0,38.13766851,NA,6582,55,166,0.025220298
1,10,6,female,0,66.65554079,NA,8154,58,885,0.108535688
1,10,7,female,0,50.35728127,NA,6288,59,297,0.047232824
1,10,8,female,0,36.46621977,NA,6721,57,291,0.043297128
1,10,9,female,0,53.47068875,NA,8725,36,344,0.039426934
1,10,10,female,0,46.69434026,NA,8277,43,125,0.01510209
1,10,11,female,0,49.76022505,NA,7782,58,682,0.087638139
1,10,12,female,0,49.58782253,NA,6698,54,162,0.024186324
1,10,13,female,0,35.84048759,NA,8096,62,339,0.04187253
1,10,14,female,0,63.64499767,NA,7347,63,327,0.044507962
1,10,15,female,0,48.37936157,NA,8314,52,155,0.018643252
1,10,16,female,0,43.75325192,NA,5635,58,336,0.059627329
1,10,17,female,0,55.40896073,NA,7829,54,230,0.029377954
1,10,18,female,0,59.1593056,NA,6555,62,164,0.025019069
1,10,19,female,0,37.73625537,NA,7200,60,219,0.030416667
1,10,20,female,0,56.55859047,NA,7954,56,430,0.05406085
1,10,21,female,0,38.38173279,NA,6919,52,170,0.024570025
1,10,22,female,0,35.14969444,NA,7388,48,149,0.02016784
1,10,23,female,0,33.32002366,NA,8469,42,349,0.041209116
1,10,24,female,0,36.41613522,NA,5751,48,466,0.081029386
1,10,25,female,0,60.48440078,NA,7815,54,924,0.118234165
1,10,26,female,0,52.96446413,NA,8589,48,494,0.057515427
1,10,27,female,0,38.0461625,NA,6607,59,297,0.044952323
1,10,28,female,0,41.79589217,NA,9027,44,453,0.050182785
1,10,29,female,0,38.06939602,NA,6809,55,199,0.029226024
1,10,30,female,0,52.77853199,NA,7954,58,464,0.058335429
1,10,31,female,0,36.36999219,NA,7161,64,316,0.044127915
1,10,32,female,0,48.29621896,NA,7349,63,321,0.043679412
1,10,33,female,0,39.19021024,NA,7749,46,117,0.015098722
1,10,34,female,0,54.83966667,NA,7697,44,108,0.014031441
1,10,35,female,0,53.11409141,NA,7551,56,646,0.085551583
1,10,36,female,0,36.35277257,NA,6602,47,362,0.054831869
1,10,37,female,0,55.43617233,NA,7979,56,366,0.04587041
1,10,38,female,0,69.44161825,NA,8444,49,204,0.024159166
1,10,39,female,0,37.95648336,NA,7845,63,269,0.034289356
1,10,40,female,0,51.07199201,NA,6772,50,200,0.029533373
1,10,41,female,0,42.2834397,NA,7264,55,150,0.02064978
1,10,42,female,0,50.75334296,NA,8706,45,88,0.010107972
1,10,43,female,0,40.5932131,NA,8285,53,178,0.021484611
1,10,44,female,0,41.70113991,NA,7080,49,112,0.015819209
1,10,45,female,0,65.89523636,NA,9184,47,892,0.097125436
1,10,46,female,0,60.54787743,NA,5629,61,392,0.069639368
1,10,47,female,0,37.65157271,NA,7547,58,239,0.031668213
1,10,48,female,0,51.17827135,NA,7745,50,635,0.08198838
1,10,49,female,0,35.33664018,NA,8030,43,168,0.020921544
1,10,50,female,1,47.46864194,NA,7820,53,302,0.038618926
1,10,51,female,1,57.66120471,NA,8046,64,289,0.035918469
1,10,52,female,1,21.5245347,NA,6879,36,266,0.038668411
1,10,53,female,1,52.71005055,NA,8145,53,831,0.102025783
1,10,54,female,1,46.99428941,NA,7131,45,177,0.024821203
1,10,55,female,1,65.33362477,NA,8798,45,189,0.021482155
1,10,56,female,1,50.4310529,NA,7871,62,127,0.01613518
1,10,57,female,1,65.71804235,NA,7523,55,600,0.079755417
1,10,58,female,1,50.43062387,NA,9046,46,92,0.010170241
1,10,59,female,1,54.84627786,NA,8267,64,222,0.026853756
1,10,60,female,1,69.64676702,NA,8764,48,2257,0.257530808
1,10,61,female,1,47.10626635,NA,8279,45,165,0.019929943
1,10,62,female,1,55.06635641,NA,8278,41,135,0.016308287
1,10,63,female,1,56.70060494,NA,8127,50,314,0.038636643
1,10,64,female,1,74.59592872,NA,4345,97,2755,0.63406214
1,10,65,female,1,41.94110922,NA,8363,52,148,0.017696999
1,10,66,female,1,52.41928259,NA,7207,57,364,0.050506452
1,10,67,female,1,52.11777155,NA,7495,56,153,0.020413609
1,10,68,female,1,45.80743511,NA,6836,45,219,0.032036279
1,10,69,female,1,40.22606119,NA,7050,49,259,0.036737589
1,10,70,female,1,52.96836367,NA,7713,44,136,0.017632568
1,10,71,female,1,47.34828038,NA,5821,51,254,0.043635114
1,10,72,female,1,50.59100576,NA,6917,44,152,0.021974845
1,10,73,female,1,51.32890047,NA,7511,59,937,0.124750366
1,10,74,female,1,50.6670082,NA,7608,57,173,0.022739222
1,10,75,female,1,52.53276918,NA,7908,51,177,0.022382398
1,10,76,female,1,44.90993101,NA,7698,56,137,0.01779683
1,10,77,female,1,67.97528499,NA,8293,56,1289,0.155432292
1,10,78,female,1,43.01859201,NA,8220,60,180,0.02189781
1,10,79,female,1,54.56892617,NA,8422,51,115,0.013654714
1,10,80,female,1,73.04168833,NA,7448,68,3396,0.455961332
1,10,81,female,1,39.74176971,NA,7645,64,332,0.043427077
1,10,82,female,1,61.60942179,NA,8232,45,319,0.038751215
1,10,83,female,1,30.17222021,NA,7796,53,245,0.031426372
1,10,84,female,1,38.77092156,NA,7673,51,136,0.017724488
1,10,85,female,1,52.64298992,NA,6315,56,352,0.055740301
1,10,86,female,1,53.58747974,NA,8030,50,509,0.063387298
1,10,87,female,1,52.13436938,NA,8178,47,876,0.107116654
1,10,88,female,1,38.81198711,NA,6155,62,149,0.024207961
1,10,89,female,1,47.86437302,NA,8484,53,179,0.021098538
1,10,90,female,1,65.13307228,NA,7142,55,277,0.038784654
1,10,91,female,1,59.03992094,NA,8335,51,117,0.014037193
1,10,92,female,1,47.74031579,NA,7918,59,374,0.04723415
1,10,93,female,1,52.13268359,NA,6475,56,500,0.077220077
1,10,94,female,1,41.14020282,NA,6518,69,309,0.04740718
1,10,95,female,1,48.68330481,NA,8353,39,105,0.012570334
1,10,96,female,1,34.3262131,NA,8519,53,554,0.065031107
1,10,97,female,1,43.10146289,NA,5604,51,187,0.033369022
1,10,98,female,1,46.80721978,NA,7553,51,909,0.12034953
1,10,99,female,1,34.6679075,NA,6044,64,469,0.077597617
1,10,100,male,NA,55.97930633,0,23315,81,19009,0.815312031
1,10,101,male,NA,49.19078404,0,1900,40,1054,0.554736842
1,10,102,male,NA,45.9011722,100,1181,81,957,0.810330229
1,10,103,male,NA,56.05292979,0,22166,88,17324,0.78155734
1,10,104,male,NA,45.90720167,0,599,15,54,0.09015025
1,10,105,male,NA,42.12375034,0,799,13,491,0.614518148
1,10,106,male,NA,44.44261635,0,3047,35,2116,0.694453561
1,10,107,male,NA,41.73976673,0,1765,26,651,0.368838527
1,10,108,male,NA,50.0050581,0,4669,62,2673,0.572499465
1,10,109,male,NA,49.91479319,0,3545,44,2313,0.652468265
1,10,110,male,NA,47.98058834,0,5919,50,4403,0.743875655
1,10,111,male,NA,54.37265462,0,23274,79,20031,0.860659964
1,10,112,male,NA,51.57497008,0,11687,70,8329,0.7126722
1,10,113,male,NA,45.5872126,0,2230,40,384,0.172197309
1,10,114,male,NA,45.19884613,0,6695,51,5391,0.805227782
1,10,115,male,NA,48.46932562,0,20,6,8,0.4
1,10,116,male,NA,41.18897393,0,10,5,4,0.4
1,10,117,male,NA,43.18037231,0,21,1,0,0
1,10,118,male,NA,57.26785725,0,35438,88,31793,0.897144308
1,10,119,male,NA,51.41327877,0,8826,71,6104,0.691593021
1,10,120,male,NA,48.49309799,0,5461,43,3594,0.658121223
1,10,121,male,NA,45.84750148,0,4522,41,3079,0.68089341
1,10,122,male,NA,45.15367049,0,74,13,20,0.27027027
1,10,123,male,NA,51.13382087,100,2066,87,1501,0.726524685
1,10,124,male,NA,44.22285307,100,470,62,401,0.853191489
1,10,125,male,NA,54.70904224,100,4474,98,3056,0.683057667
1,10,126,male,NA,43.33313117,0,235,22,54,0.229787234
1,10,127,male,NA,56.80381925,100,4791,99,3353,0.699853893
1,10,128,male,NA,46.15694707,0,3303,42,2324,0.703602785
1,10,129,male,NA,47.01422828,0,1271,31,443,0.348544453
1,10,130,male,NA,50.74814573,0,4308,52,2261,0.524837512
1,10,131,male,NA,40.43081647,0,100,11,27,0.27
1,10,132,male,NA,56.44708039,0,25743,83,22510,0.874412462
1,10,133,male,NA,45.03417011,0,225,19,124,0.551111111
1,10,134,male,NA,51.39539929,0,7307,69,4685,0.641166005
1,10,135,male,NA,46.79704839,0,3309,41,1607,0.48564521
1,10,136,male,NA,40.71192643,0,181,7,19,0.104972376
1,10,137,male,NA,43.42669498,100,415,69,280,0.674698795
1,10,138,male,NA,42.18669327,0,3,2,1,0.333333333
1,10,139,male,NA,51.20841153,100,3279,91,2466,0.752058554
1,10,140,male,NA,51.33241074,100,3458,90,2740,0.792365529
1,10,141,male,NA,59.67505337,0,23160,93,18010,0.777633851
1,10,142,male,NA,47.15762626,0,1157,24,162,0.140017286
1,10,143,male,NA,42.40324041,100,351,72,254,0.723646724
1,10,144,male,NA,55.08704371,0,18484,79,15648,0.846570006
1,10,145,male,NA,50.07893151,0,12658,74,9269,0.732264181
1,10,146,male,NA,48.53277858,0,564,14,38,0.067375887
1,10,147,male,NA,58.09103863,0,21995,86,16609,0.755126165
1,10,148,male,NA,51.58511888,0,9445,73,5974,0.63250397
1,10,149,male,NA,60.42150173,0,31317,84,27580,0.88067184
1,10,150,male,NA,47.68789498,100,876,82,664,0.757990868
1,10,151,male,NA,48.01826603,0,3859,40,3173,0.822233739
1,10,152,male,NA,45.79005885,0,472,22,52,0.110169492
1,10,153,male,NA,59.17340818,0,24743,85,19056,0.770157216
1,10,154,male,NA,53.77350497,0,14357,82,10896,0.758932925
1,10,155,male,NA,41.92002356,0,32,6,5,0.15625
1,10,156,male,NA,45.92318372,0,525,23,139,0.264761905
1,10,157,male,NA,48.93169058,0,1685,31,642,0.381008902
1,10,158,male,NA,45.96788425,0,37,2,1,0.027027027
1,10,159,male,NA,54.56795436,0,22194,86,18635,0.839641345
1,10,160,male,NA,43.33532607,0,7822,37,6517,0.833162874
1,10,161,male,NA,53.23569021,0,14768,78,11476,0.77708559
1,10,162,male,NA,54.91648603,0,20756,82,15948,0.768356138
1,10,163,male,NA,58.39372311,0,24765,79,19688,0.794992934
1,10,164,male,NA,42.17644751,100,643,65,438,0.68118196
1,10,165,male,NA,43.90881149,0,891,34,518,0.581369248
1,10,166,male,NA,45.23185256,0,1887,26,1576,0.835188129
1,10,167,male,NA,49.69658764,100,675,79,444,0.657777778
1,10,168,male,NA,49.878352,0,1665,47,1009,0.606006006
1,10,169,male,NA,51.97110599,0,14078,89,8439,0.599445944
1,10,170,male,NA,49.94694133,0,3591,49,1576,0.438874965
