"Run","Sens","Strategy","PI","RS"
1859,41,"Revealers",3990.76,4.46
1860,41,"Concealers",7304.96,6.54
1860,41,"Revealers",5378.66,5.22
1861,41,"Concealers",7016.78,6.2
1861,41,"Revealers",5645.94,5.52
1862,41,"Concealers",7767.14,6.66
1862,41,"Revealers",5092.4,5.36
1863,41,"Concealers",7705.66,6.58
1863,41,"Revealers",4812.78,5.1
1864,41,"Concealers",7060.98,6.42
1864,41,"Revealers",4631.5,5.26
1865,41,"Concealers",6189.26,5.96
1865,41,"Revealers",4033.78,4.54
1866,41,"Concealers",6888.28,6.2
1866,41,"Revealers",4912.86,5.04
1867,41,"Concealers",7514.52,6.58
1867,41,"Revealers",4967.22,5.24
1868,41,"Concealers",8053.24,6.9
1868,41,"Revealers",4789.58,5.04
1869,41,"Concealers",7127.16,6.42
1869,41,"Revealers",4767.98,5.02
1870,41,"Concealers",7429.02,6.48
1870,41,"Revealers",5239.86,5.22
1871,41,"Concealers",6999,6.22
1871,41,"Revealers",4736.22,5.08
1872,41,"Concealers",6972.74,6.3
1872,41,"Revealers",5665.42,5.6
1873,41,"Concealers",7537.1,6.42
1873,41,"Revealers",5401.54,5.58
1874,41,"Concealers",7621.12,6.62
1874,41,"Revealers",5442.46,5.36
1875,41,"Concealers",7320.44,6.34
1875,41,"Revealers",4536.78,4.8
1876,41,"Concealers",7120.94,6.28
1876,41,"Revealers",5500.78,5.52
1877,41,"Concealers",7252.06,6.3
1877,41,"Revealers",4885.5,5.08
1878,41,"Concealers",7747.22,6.68
1878,41,"Revealers",4645.36,5
1879,41,"Concealers",7318.54,6.46
1879,41,"Revealers",4862.58,4.98
1880,41,"Concealers",7984.8,6.72
1880,41,"Revealers",5288.92,5.34
1881,41,"Concealers",6957.76,6.34
1881,41,"Revealers",5030.6,5.2
1882,41,"Concealers",7565.96,6.76
1882,41,"Revealers",4578.98,4.88
1883,41,"Concealers",7182.04,6.54
1883,41,"Revealers",5054.76,5.28
1884,41,"Concealers",7598.26,6.6
1884,41,"Revealers",4713.42,5.02
1885,41,"Concealers",7499.18,6.66
1885,41,"Revealers",4430.76,4.72
1886,41,"Concealers",7248.06,6.56
1886,41,"Revealers",4338.9,4.76
1887,41,"Concealers",6780.5,6.42
1887,41,"Revealers",4972.42,5.18
1888,41,"Concealers",7350.98,6.42
1888,41,"Revealers",5247.9,5.04
1889,41,"Concealers",7051.68,6.26
1889,41,"Revealers",5186.78,5.26
1890,41,"Concealers",6864.64,6.34
1890,41,"Revealers",4515.18,4.76
1891,41,"Concealers",7430.94,6.4
1891,41,"Revealers",5116.92,5.2
1892,41,"Concealers",7052.1,6.32
1892,41,"Revealers",5356.24,5.38
1893,41,"Concealers",7965.1,6.98
1893,41,"Revealers",4923.34,5.18
1894,41,"Concealers",7729.5,6.6
1894,41,"Revealers",4697.46,4.88
1895,41,"Concealers",6649.88,6.08
1895,41,"Revealers",5229.72,5.32
1896,41,"Concealers",6738.1,6.28
1896,41,"Revealers",5005.7,5.42
1897,41,"Concealers",7403.08,6.64
1897,41,"Revealers",4999.36,5.12
1898,41,"Concealers",6716.06,6.32
1898,41,"Revealers",4876.76,5.06
1899,41,"Concealers",7059.58,6.36
1899,41,"Revealers",4267.98,4.84
1900,41,"Concealers",7180.74,6.18
1900,41,"Revealers",4385.66,4.88
2401,51,"Concealers",7002.78,6.1
2401,51,"Revealers",4685.18,4.7
2402,51,"Concealers",6883.56,5.96
2402,51,"Revealers",3801.5,4.04
2403,51,"Concealers",7332.48,6.48
2403,51,"Revealers",4614.02,4.66
2404,51,"Concealers",7232.36,6.12
2404,51,"Revealers",4323.48,4.38
2405,51,"Concealers",7243.84,6.16
2405,51,"Revealers",4526.44,4.6
2406,51,"Concealers",7649.3,6.46
2406,51,"Revealers",4185.28,4.5
2407,51,"Concealers",6645.12,6
2407,51,"Revealers",4229.26,4.44
2408,51,"Concealers",7211.68,6.12
2408,51,"Revealers",3831.5,4.18
2409,51,"Concealers",6030.72,5.56
2409,51,"Revealers",3432.66,3.98
2410,51,"Concealers",7098.32,6.06
2410,51,"Revealers",4475.14,4.58
2411,51,"Concealers",7177.12,6.22
2411,51,"Revealers",4734.9,4.58
2412,51,"Concealers",6982.5,6.06
2412,51,"Revealers",4797.92,4.58
2413,51,"Concealers",6687.3,5.82
2413,51,"Revealers",3655.64,4.08
2414,51,"Concealers",7211.32,6.14
2414,51,"Revealers",4811.46,4.76
2415,51,"Concealers",7482.62,6.2
2415,51,"Revealers",4406.38,4.36
2416,51,"Concealers",7217.94,6.2
2416,51,"Revealers",4960.7,4.86
2417,51,"Concealers",7253.66,6.2
2417,51,"Revealers",4896.96,4.62
2418,51,"Concealers",7391.3,6.22
2418,51,"Revealers",4586.42,4.52
2419,51,"Concealers",7647.72,6.44
2419,51,"Revealers",4690.36,4.66
2420,51,"Concealers",6718.58,6
2420,51,"Revealers",4707.1,4.64
2421,51,"Concealers",6206.98,5.64
2421,51,"Revealers",3229.1,3.72
2422,51,"Concealers",7011.24,6.16
2422,51,"Revealers",4713.58,4.74
2423,51,"Concealers",7097.58,5.96
2423,51,"Revealers",4700.22,4.68
2424,51,"Concealers",7148.26,6.16
2424,51,"Revealers",4388.64,4.46
2425,51,"Concealers",6822.06,5.94
2425,51,"Revealers",4113.28,4.1
2426,51,"Concealers",7197.38,6.02
2426,51,"Revealers",4456.98,4.6
2427,51,"Concealers",7146.64,6.18
2427,51,"Revealers",4571.76,4.52
2428,51,"Concealers",7024.78,6.08
2428,51,"Revealers",3997.2,4.26
2429,51,"Concealers",7097.02,6.06
2429,51,"Revealers",3951.82,4.16
2430,51,"Concealers",6541.44,5.78
2430,51,"Revealers",3495.56,3.86
2431,51,"Concealers",7444.46,6.22
2431,51,"Revealers",4814.22,4.58
2432,51,"Concealers",7657.02,6.4
2432,51,"Revealers",4159.2,4.44
2433,51,"Concealers",7302.94,6.22
2433,51,"Revealers",4179.58,4.28
2434,51,"Concealers",7649.66,6.44
2434,51,"Revealers",4882.4,4.56
2435,51,"Concealers",7400.88,6.44
2435,51,"Revealers",4635.64,4.54
2436,51,"Concealers",7265.94,6.24
2436,51,"Revealers",4063.46,4.26
2437,51,"Concealers",6439.38,5.64
2437,51,"Revealers",4630.6,4.82
2438,51,"Concealers",6734.78,5.94
2438,51,"Revealers",4711.48,4.82
2439,51,"Concealers",7504.36,6.42
2439,51,"Revealers",4796.08,4.72
2440,51,"Concealers",7035,6.06
2440,51,"Revealers",4260.74,4.3
2441,51,"Concealers",6375.46,5.76
2441,51,"Revealers",4633.38,4.6
2442,51,"Concealers",8125.44,6.58
2442,51,"Revealers",4346.04,4.48
2443,51,"Concealers",7597.1,6.4
2443,51,"Revealers",4911.72,4.8
2444,51,"Concealers",7438.84,6.3
2444,51,"Revealers",4625.84,4.64
2445,51,"Concealers",6504.56,5.7
2445,51,"Revealers",3590.56,4
2446,51,"Concealers",7085.7,6
2446,51,"Revealers",5075.1,4.82
2447,51,"Concealers",7051.24,6.16
2447,51,"Revealers",4535.16,4.58
2448,51,"Concealers",6297.16,5.56
2448,51,"Revealers",3520.14,3.82
2449,51,"Concealers",6645.92,5.86
2449,51,"Revealers",3720.76,4.02
2450,51,"Concealers",7316.76,6.04
2450,51,"Revealers",4544.9,4.6
2451,51,"Concealers",7024.74,6.24
2451,51,"Revealers",4296.18,4.42
2452,51,"Concealers",7649.64,6.38
2452,51,"Revealers",4433.78,4.56
2453,51,"Concealers",7526.52,6.26
2453,51,"Revealers",4153.08,4.34
2454,51,"Concealers",7163.8,6.12
2454,51,"Revealers",5207.8,4.84
2455,51,"Concealers",6983.42,6.08
2455,51,"Revealers",3886.58,4.08
2456,51,"Concealers",7134.98,6.22
2456,51,"Revealers",4959.22,4.86
2457,51,"Concealers",7109.18,6.12
2457,51,"Revealers",5163.06,4.84
2458,51,"Concealers",6740.12,5.94
2458,51,"Revealers",4969.54,4.74
2459,51,"Concealers",7096.64,6.14
2459,51,"Revealers",4024.86,4.28
2460,51,"Concealers",7364.5,6.2
2460,51,"Revealers",4683.36,4.62
2461,51,"Concealers",6456.44,5.76
2461,51,"Revealers",4708.56,4.68
2462,51,"Concealers",6765.7,5.92
2462,51,"Revealers",3851.3,3.96
2463,51,"Concealers",6586.18,5.8
2463,51,"Revealers",4302.4,4.28
2464,51,"Concealers",6853.22,6.04
2464,51,"Revealers",5396.38,5.02
2465,51,"Concealers",7408.5,6.36
2465,51,"Revealers",4300.5,4.56
2466,51,"Concealers",6765.82,5.86
2466,51,"Revealers",4667.8,4.58
2467,51,"Concealers",6435.86,5.88
2467,51,"Revealers",5185.04,4.92
2468,51,"Concealers",6919.56,5.94
2468,51,"Revealers",4116.26,4.34
2469,51,"Concealers",7394.98,6.22
2469,51,"Revealers",4526.1,4.6
2470,51,"Concealers",6496.14,5.64
2470,51,"Revealers",3717.36,4.1
2471,51,"Concealers",8249.34,6.8
2471,51,"Revealers",4252.66,4.46
2472,51,"Concealers",6232.34,5.64
2472,51,"Revealers",3821.18,4.12
2473,51,"Concealers",7254.92,6.18
2473,51,"Revealers",4167.34,4.24
2474,51,"Concealers",7466.6,6.3
2474,51,"Revealers",4036.24,4.14
2475,51,"Concealers",6300.06,5.7
2475,51,"Revealers",3964.38,4.42
2476,51,"Concealers",7467.68,6.34
2476,51,"Revealers",4864.6,4.86
2477,51,"Concealers",7048.98,6.14
2477,51,"Revealers",4337.6,4.5
2478,51,"Concealers",7480.64,6.3
2478,51,"Revealers",3871.12,4.22
2479,51,"Concealers",6995.24,6.18
2479,51,"Revealers",4489.24,4.54
2480,51,"Concealers",7618.32,6.36
2480,51,"Revealers",3908.18,4
2481,51,"Concealers",6220.94,5.64
2481,51,"Revealers",3521.74,4.12
2482,51,"Concealers",7456.68,6.22
2482,51,"Revealers",4681.36,4.66
2483,51,"Concealers",6097.72,5.66
2483,51,"Revealers",4650.42,4.78
2484,51,"Concealers",7105.32,6.18
2484,51,"Revealers",4647.04,4.66
2485,51,"Concealers",7701.16,6.44
2485,51,"Revealers",4432.36,4.5
2486,51,"Concealers",7048.46,6.2
2486,51,"Revealers",4688.4,4.6
2487,51,"Concealers",7213.86,6.22
2487,51,"Revealers",3844.56,4.12
2488,51,"Concealers",7507.76,6.28
2488,51,"Revealers",4634.12,4.62
2489,51,"Concealers",7356.88,6.2
2489,51,"Revealers",4680.06,4.66
2490,51,"Concealers",5706.36,5.18
2490,51,"Revealers",3529.52,4.02
2491,51,"Concealers",6947.72,6.02
2491,51,"Revealers",4498.9,4.56
2492,51,"Concealers",7147.22,6.32
2492,51,"Revealers",4323.04,4.54
2493,51,"Concealers",6692.4,5.9
2493,51,"Revealers",3538.02,3.8
2494,51,"Concealers",7907.8,6.56
2494,51,"Revealers",4988.52,4.8
2495,51,"Concealers",6620.58,6.04
2495,51,"Revealers",4049.94,4.42
2496,51,"Concealers",5704.38,5.24
2496,51,"Revealers",3650.56,4.08
2497,51,"Concealers",7453.66,6.14
2497,51,"Revealers",4594.7,4.78
2498,51,"Concealers",6794.5,5.98
2498,51,"Revealers",4163.56,4.26
2499,51,"Concealers",5753.88,5.34
2499,51,"Revealers",2964.82,3.44
2500,51,"Concealers",7251.72,6.24
2500,51,"Revealers",4345.14,4.3
