"Run","costO","costS","Strategy","PI","RS"
1228,1,1,"Concealers",8470.54,7.86
1228,1,1,"Revealers",5671.66,6.56
1229,1,1,"Concealers",6573.34,6.74
1229,1,1,"Revealers",3830.32,5.6
1230,1,1,"Concealers",6795.88,6.86
1230,1,1,"Revealers",4356.6,5.9
1231,1,1,"Concealers",7537.08,7.5
1231,1,1,"Revealers",7065.88,7.12
1232,1,1,"Concealers",7235.74,7.12
1232,1,1,"Revealers",5168.2,6.24
1233,1,1,"Concealers",7690.96,7.58
1233,1,1,"Revealers",4507.94,5.92
1234,1,1,"Concealers",7833.52,7.62
1234,1,1,"Revealers",5642.08,6.58
1235,1,1,"Concealers",7949.7,7.64
1235,1,1,"Revealers",7020.68,7.28
1236,1,1,"Concealers",7574.82,7.48
1236,1,1,"Revealers",5216.94,6.38
1237,1,1,"Concealers",6435.92,6.86
1237,1,1,"Revealers",4999.82,6.16
1238,1,1,"Concealers",8007.22,7.64
1238,1,1,"Revealers",5019.98,6.24
1239,1,1,"Concealers",7574.88,7.4
1239,1,1,"Revealers",5098.26,6.2
1240,1,1,"Concealers",6394.86,6.88
1240,1,1,"Revealers",4461.66,5.96
1241,1,1,"Concealers",7466.24,7.28
1241,1,1,"Revealers",4471.56,5.9
1242,1,1,"Concealers",7075.44,7.14
1242,1,1,"Revealers",4536.58,6.02
1243,1,1,"Concealers",6145.86,6.54
1243,1,1,"Revealers",4825.26,6.14
1244,1,1,"Concealers",7239.44,7.22
1244,1,1,"Revealers",5688.16,6.5
1245,1,1,"Concealers",7805.52,7.54
1245,1,1,"Revealers",5702.02,6.62
1246,1,1,"Concealers",7426.1,7.48
1246,1,1,"Revealers",6004.64,6.56
1247,1,1,"Concealers",6938.72,7.04
1247,1,1,"Revealers",4740.82,6.02
1248,1,1,"Concealers",7835.26,7.62
1248,1,1,"Revealers",5957.02,6.6
1249,1,1,"Concealers",8046.76,7.66
1249,1,1,"Revealers",6328.22,6.82
1250,1,1,"Concealers",7859.14,7.7
1250,1,1,"Revealers",7506.36,7.4
1251,1,1,"Concealers",7998.08,7.7
1251,1,1,"Revealers",5403.64,6.4
1252,1,1,"Concealers",8273.3,7.82
1252,1,1,"Revealers",6700.68,7.02
1253,1,1,"Concealers",7651.16,7.46
1253,1,1,"Revealers",6621.02,7
1254,1,1,"Concealers",7726.24,7.58
1254,1,1,"Revealers",6333,6.8
1255,1,1,"Concealers",7249.3,7.3
1255,1,1,"Revealers",4943.44,6.2
1256,1,1,"Concealers",8020.08,7.66
1256,1,1,"Revealers",5151.06,6.26
1257,1,1,"Concealers",5492.74,6.26
1257,1,1,"Revealers",4348.6,5.82
1258,1,1,"Concealers",7253.32,7.3
1258,1,1,"Revealers",6360,6.84
1259,1,1,"Concealers",7811.72,7.6
1259,1,1,"Revealers",6201.32,6.76
1260,1,1,"Concealers",6713.12,6.9
1260,1,1,"Revealers",4871.22,6.1
1261,1,1,"Concealers",7994.54,7.58
1261,1,1,"Revealers",5909.32,6.74
1262,1,1,"Concealers",7535.06,7.36
1262,1,1,"Revealers",4944.96,6.2
1263,1,1,"Concealers",8234.4,7.8
1263,1,1,"Revealers",5848.88,6.64
1264,1,1,"Concealers",8303.78,7.76
1264,1,1,"Revealers",5520.5,6.4
1265,1,1,"Concealers",7725.3,7.5
1265,1,1,"Revealers",6079.32,6.78
1266,1,1,"Concealers",7450.82,7.34
1266,1,1,"Revealers",5737.14,6.52
1267,1,1,"Concealers",7549.88,7.48
1267,1,1,"Revealers",6885.52,7.2
1268,1,1,"Concealers",7995.74,7.66
1268,1,1,"Revealers",6231.72,6.8
1269,1,1,"Concealers",8364.1,7.92
1269,1,1,"Revealers",6401.24,6.82
1270,1,1,"Concealers",5992.62,6.44
1270,1,1,"Revealers",3660.36,5.44
1271,1,1,"Concealers",7935.06,7.74
1271,1,1,"Revealers",6866.7,7.1
1272,1,1,"Concealers",6686.64,7
1272,1,1,"Revealers",5567.68,6.32
1273,1,1,"Concealers",6855.42,7.02
1273,1,1,"Revealers",6066.54,6.7
1274,1,1,"Concealers",7117.04,7.22
1274,1,1,"Revealers",6239.28,6.8
1275,1,1,"Concealers",7911.9,7.6
1275,1,1,"Revealers",5548.86,6.54
1276,1,1,"Concealers",5875.36,6.52
1276,1,1,"Revealers",3541.88,5.44
1277,1,1,"Concealers",7455.22,7.38
1277,1,1,"Revealers",6057.64,6.7
1278,1,1,"Concealers",7848.38,7.66
1278,1,1,"Revealers",5614.7,6.52
1279,1,1,"Concealers",7547.6,7.56
1279,1,1,"Revealers",5796.18,6.66
1280,1,1,"Concealers",7484.7,7.44
1280,1,1,"Revealers",6233.32,6.84
1281,1,1,"Concealers",7422.28,7.44
1281,1,1,"Revealers",6519.68,6.82
1282,1,1,"Concealers",7409.46,7.34
1282,1,1,"Revealers",4756.16,6.06
1283,1,1,"Concealers",7853.98,7.66
1283,1,1,"Revealers",7359.98,7.38
1284,1,1,"Concealers",5436.02,6.22
1284,1,1,"Revealers",4334.52,5.68
1285,1,1,"Concealers",8530.5,7.86
1285,1,1,"Revealers",5843.62,6.64
1286,1,1,"Concealers",6984.24,7.04
1286,1,1,"Revealers",4675.16,6.08
1287,1,1,"Concealers",8081.78,7.64
1287,1,1,"Revealers",6116.12,6.8
1288,1,1,"Concealers",7950.86,7.7
1288,1,1,"Revealers",6025.04,6.72
1289,1,1,"Concealers",6785.38,7.02
1289,1,1,"Revealers",5701.06,6.42
1290,1,1,"Concealers",6881.26,7.2
1290,1,1,"Revealers",4694.7,6.08
1291,1,1,"Concealers",7891.78,7.56
1291,1,1,"Revealers",5162.32,6.32
1292,1,1,"Concealers",7691.3,7.44
1292,1,1,"Revealers",5124.16,6.22
1293,1,1,"Concealers",7241.26,7.18
1293,1,1,"Revealers",4278.46,5.82
1294,1,1,"Concealers",5960.32,6.6
1294,1,1,"Revealers",5025.64,6.12
1295,1,1,"Concealers",5412.88,6.16
1295,1,1,"Revealers",2966.48,5.14
1296,1,1,"Concealers",6510.64,6.86
1296,1,1,"Revealers",5410.04,6.38
1297,1,1,"Concealers",7565.86,7.48
1297,1,1,"Revealers",5915.16,6.76
1298,1,1,"Concealers",8243.32,7.78
1298,1,1,"Revealers",6372.44,7
1299,1,1,"Concealers",6865.7,7.26
1299,1,1,"Revealers",5260.76,6.4
1300,1,1,"Concealers",7419.24,7.32
1300,1,1,"Revealers",4395.82,5.92
1301,1,1.5,"Concealers",7855.76,7.8
1301,1,1.5,"Revealers",7791.82,7.6
1302,1,1.5,"Concealers",7695.52,7.6
1302,1,1.5,"Revealers",8268.22,7.92
1303,1,1.5,"Concealers",8290.9,7.98
1303,1,1.5,"Revealers",7789.74,7.64
1304,1,1.5,"Concealers",7878.2,7.84
1304,1,1.5,"Revealers",7496.46,7.5
1305,1,1.5,"Concealers",7765.38,7.66
1305,1,1.5,"Revealers",7775.14,7.58
1306,1,1.5,"Concealers",7444.98,7.58
1306,1,1.5,"Revealers",7272.04,7.46
1307,1,1.5,"Concealers",7366.98,7.52
1307,1,1.5,"Revealers",7330.78,7.46
1308,1,1.5,"Concealers",6891.38,7.32
1308,1,1.5,"Revealers",7510.54,7.46
1309,1,1.5,"Concealers",7474.06,7.52
1309,1,1.5,"Revealers",7934.28,7.84
1310,1,1.5,"Concealers",7083.24,7.46
1310,1,1.5,"Revealers",7504.02,7.54
1311,1,1.5,"Concealers",7244.74,7.34
1311,1,1.5,"Revealers",7576.96,7.66
1312,1,1.5,"Concealers",7655.72,7.52
1312,1,1.5,"Revealers",7633.04,7.6
1313,1,1.5,"Concealers",7012.6,7.4
1313,1,1.5,"Revealers",7375.54,7.48
1314,1,1.5,"Concealers",8150.72,7.84
1314,1,1.5,"Revealers",7991.74,7.82
1315,1,1.5,"Concealers",7387.98,7.48
1315,1,1.5,"Revealers",7595,7.62
1316,1,1.5,"Concealers",7754.82,7.68
1316,1,1.5,"Revealers",7674.32,7.72
1317,1,1.5,"Concealers",7734.54,7.7
1317,1,1.5,"Revealers",6976.4,7.24
1318,1,1.5,"Concealers",7994.38,7.74
1318,1,1.5,"Revealers",7240.94,7.44
1319,1,1.5,"Concealers",7907.7,7.8
1319,1,1.5,"Revealers",7496.06,7.6
1320,1,1.5,"Concealers",6881.14,7.32
1320,1,1.5,"Revealers",6762.42,7.28
1321,1,1.5,"Concealers",7437.54,7.6
1321,1,1.5,"Revealers",7846.58,7.66
1322,1,1.5,"Concealers",7844.6,7.74
1322,1,1.5,"Revealers",7304.48,7.34
1323,1,1.5,"Concealers",7616.84,7.6
1323,1,1.5,"Revealers",8231.5,7.9
1324,1,1.5,"Concealers",6756.5,7.28
1324,1,1.5,"Revealers",7485.06,7.52
1325,1,1.5,"Concealers",7929.38,7.6
1325,1,1.5,"Revealers",7935.48,7.86
1326,1,1.5,"Concealers",7575.28,7.6
1326,1,1.5,"Revealers",7918.8,7.72
1327,1,1.5,"Concealers",7239.7,7.5
1327,1,1.5,"Revealers",7510.64,7.48
1328,1,1.5,"Concealers",7396.24,7.5
1328,1,1.5,"Revealers",7177.74,7.36
1329,1,1.5,"Concealers",8288.24,7.98
1329,1,1.5,"Revealers",7480.92,7.54
1330,1,1.5,"Concealers",7623.34,7.52
1330,1,1.5,"Revealers",7270.14,7.44
1331,1,1.5,"Concealers",8442.1,8.06
1331,1,1.5,"Revealers",7478.1,7.48
1332,1,1.5,"Concealers",7766.26,7.74
1332,1,1.5,"Revealers",7112.56,7.44
1333,1,1.5,"Concealers",7546.44,7.5
1333,1,1.5,"Revealers",8443.46,7.98
1334,1,1.5,"Concealers",8349.12,7.9
1334,1,1.5,"Revealers",7795.52,7.76
1335,1,1.5,"Concealers",7773.06,7.76
1335,1,1.5,"Revealers",7612.62,7.64
1336,1,1.5,"Concealers",7681.28,7.58
1336,1,1.5,"Revealers",7461.04,7.52
1337,1,1.5,"Concealers",8240.9,7.94
1337,1,1.5,"Revealers",8161.74,8.02
1338,1,1.5,"Concealers",7439.5,7.6
1338,1,1.5,"Revealers",6954.1,7.3
1339,1,1.5,"Concealers",7970.34,7.76
1339,1,1.5,"Revealers",7538.24,7.56
1340,1,1.5,"Concealers",7630.12,7.62
1340,1,1.5,"Revealers",7684.3,7.6
1341,1,1.5,"Concealers",8092.52,7.84
1341,1,1.5,"Revealers",7521.62,7.56
1342,1,1.5,"Concealers",7451.02,7.52
1342,1,1.5,"Revealers",6378.22,7.02
1343,1,1.5,"Concealers",7495.94,7.56
1343,1,1.5,"Revealers",7308,7.46
1344,1,1.5,"Concealers",7592.14,7.66
1344,1,1.5,"Revealers",7165.88,7.46
1345,1,1.5,"Concealers",8016.24,7.76
1345,1,1.5,"Revealers",8102.34,7.84
1346,1,1.5,"Concealers",7122.84,7.34
1346,1,1.5,"Revealers",8058.32,7.8
1347,1,1.5,"Concealers",8005.7,7.76
1347,1,1.5,"Revealers",7806.74,7.62
1348,1,1.5,"Concealers",8030.32,7.74
1348,1,1.5,"Revealers",7600.9,7.62
1349,1,1.5,"Concealers",7985.36,7.8
1349,1,1.5,"Revealers",7382.28,7.48
1350,1,1.5,"Concealers",7128.8,7.46
1350,1,1.5,"Revealers",7276.42,7.52
1351,1,1.5,"Concealers",6926.46,7.32
1351,1,1.5,"Revealers",7087.78,7.44
1352,1,1.5,"Concealers",8072.04,7.86
1352,1,1.5,"Revealers",8002.52,7.68
1353,1,1.5,"Concealers",7293.94,7.54
1353,1,1.5,"Revealers",6956.72,7.36
1354,1,1.5,"Concealers",7706.82,7.62
1354,1,1.5,"Revealers",7208.8,7.52
1355,1,1.5,"Concealers",7643.16,7.66
1355,1,1.5,"Revealers",7545.46,7.54
1356,1,1.5,"Concealers",8414.8,8.1
1356,1,1.5,"Revealers",7555.18,7.58
1357,1,1.5,"Concealers",7600.26,7.54
1357,1,1.5,"Revealers",7637.22,7.66
1358,1,1.5,"Concealers",7781.8,7.72
1358,1,1.5,"Revealers",7528.86,7.62
1359,1,1.5,"Concealers",7508.16,7.54
1359,1,1.5,"Revealers",7350.58,7.5
1360,1,1.5,"Concealers",7564.52,7.54
1360,1,1.5,"Revealers",7463.18,7.56
1361,1,1.5,"Concealers",8314,7.84
1361,1,1.5,"Revealers",8387.72,7.88
1362,1,1.5,"Concealers",7818.74,7.64
1362,1,1.5,"Revealers",7134.14,7.42
1363,1,1.5,"Concealers",7379.98,7.54
1363,1,1.5,"Revealers",7064.76,7.42
1364,1,1.5,"Concealers",7178.22,7.38
1364,1,1.5,"Revealers",7961.14,7.78
1365,1,1.5,"Concealers",7890.44,7.78
1365,1,1.5,"Revealers",7439.44,7.46
1366,1,1.5,"Concealers",7229.7,7.24
1366,1,1.5,"Revealers",7716.78,7.74
1367,1,1.5,"Concealers",7398.58,7.36
1367,1,1.5,"Revealers",7630.2,7.58
1368,1,1.5,"Concealers",7399.68,7.38
1368,1,1.5,"Revealers",8119.08,7.78
1369,1,1.5,"Concealers",7875.72,7.74
1369,1,1.5,"Revealers",8592.9,7.98
1370,1,1.5,"Concealers",7324.48,7.56
1370,1,1.5,"Revealers",6681.32,7.2
1371,1,1.5,"Concealers",7769.78,7.66
1371,1,1.5,"Revealers",7232.14,7.48
1372,1,1.5,"Concealers",7405.38,7.54
1372,1,1.5,"Revealers",7887.74,7.7
1373,1,1.5,"Concealers",7273.74,7.44
1373,1,1.5,"Revealers",7617.36,7.68
1374,1,1.5,"Concealers",7841.68,7.76
1374,1,1.5,"Revealers",8418.1,8
1375,1,1.5,"Concealers",7986.02,7.8
1375,1,1.5,"Revealers",7627.7,7.62
1376,1,1.5,"Concealers",7019.8,7.44
1376,1,1.5,"Revealers",7010.3,7.46
1377,1,1.5,"Concealers",7385.48,7.58
1377,1,1.5,"Revealers",7802.3,7.68
1378,1,1.5,"Concealers",7512.3,7.56
1378,1,1.5,"Revealers",7661.04,7.58
1379,1,1.5,"Concealers",7475.92,7.56
1379,1,1.5,"Revealers",7431.76,7.58
1380,1,1.5,"Concealers",7538.6,7.54
1380,1,1.5,"Revealers",7381.42,7.52
1381,1,1.5,"Concealers",7353.94,7.48
1381,1,1.5,"Revealers",7335.06,7.48
1382,1,1.5,"Concealers",8513.6,8
1382,1,1.5,"Revealers",7579.5,7.56
1383,1,1.5,"Concealers",8535.08,7.9
1383,1,1.5,"Revealers",7764.48,7.68
1384,1,1.5,"Concealers",7145.84,7.46
1384,1,1.5,"Revealers",7932.88,7.76
1385,1,1.5,"Concealers",7293.88,7.5
1385,1,1.5,"Revealers",8107.42,7.8
1386,1,1.5,"Concealers",8402.96,7.98
1386,1,1.5,"Revealers",8175.86,7.86
1387,1,1.5,"Concealers",7227.9,7.5
1387,1,1.5,"Revealers",7703.44,7.72
1388,1,1.5,"Concealers",8023.48,7.78
1388,1,1.5,"Revealers",7515.18,7.54
1389,1,1.5,"Concealers",7368.54,7.42
1389,1,1.5,"Revealers",7258.68,7.4
1390,1,1.5,"Concealers",7279.58,7.48
1390,1,1.5,"Revealers",7152.58,7.38
1391,1,1.5,"Concealers",7516.78,7.56
1391,1,1.5,"Revealers",7657.7,7.6
1392,1,1.5,"Concealers",7839.28,7.76
1392,1,1.5,"Revealers",7058.72,7.46
1393,1,1.5,"Concealers",8140.02,7.82
1393,1,1.5,"Revealers",8577.88,8.02
1394,1,1.5,"Concealers",7059.5,7.44
1394,1,1.5,"Revealers",7194.5,7.48
1395,1,1.5,"Concealers",7660.66,7.56
1395,1,1.5,"Revealers",7715.26,7.68
1396,1,1.5,"Concealers",7523.92,7.48
1396,1,1.5,"Revealers",7593.8,7.68
1397,1,1.5,"Concealers",7621.12,7.66
1397,1,1.5,"Revealers",7365.8,7.46
1398,1,1.5,"Concealers",8056.6,7.9
1398,1,1.5,"Revealers",7300.66,7.44
1399,1,1.5,"Concealers",8103.26,7.76
1399,1,1.5,"Revealers",8004.94,7.82
1400,1,1.5,"Concealers",7608.76,7.68
1400,1,1.5,"Revealers",7360.9,7.58
1401,1,2,"Concealers",7316.64,7.5
1401,1,2,"Revealers",7801.08,7.7
1402,1,2,"Concealers",7417.02,7.56
1402,1,2,"Revealers",7344.94,7.44
1403,1,2,"Concealers",7791.6,7.74
1403,1,2,"Revealers",8014.92,7.82
1404,1,2,"Concealers",7405.44,7.56
1404,1,2,"Revealers",7617.68,7.76
1405,1,2,"Concealers",7818.08,7.72
1405,1,2,"Revealers",8071.78,7.78
1406,1,2,"Concealers",7663.1,7.64
1406,1,2,"Revealers",7936.52,7.78
1407,1,2,"Concealers",6843.02,7.24
1407,1,2,"Revealers",7726.92,7.74
1408,1,2,"Concealers",7565.26,7.6
1408,1,2,"Revealers",7703.06,7.74
1409,1,2,"Concealers",7024.34,7.42
1409,1,2,"Revealers",6883.04,7.3
1410,1,2,"Concealers",7551.06,7.48
1410,1,2,"Revealers",8054.12,7.84
1411,1,2,"Concealers",7821.3,7.76
1411,1,2,"Revealers",8311,7.84
1412,1,2,"Concealers",7383.58,7.56
1412,1,2,"Revealers",7655.84,7.64
1413,1,2,"Concealers",7619.22,7.72
1413,1,2,"Revealers",7621.5,7.64
1414,1,2,"Concealers",7704.18,7.6
1414,1,2,"Revealers",7473.14,7.56
1415,1,2,"Concealers",6817.68,7.3
1415,1,2,"Revealers",7040.28,7.4
1416,1,2,"Concealers",7857.66,7.82
1416,1,2,"Revealers",7571.3,7.58
1417,1,2,"Concealers",8183.14,7.9
1417,1,2,"Revealers",7732.14,7.7
1418,1,2,"Concealers",7678.46,7.6
1418,1,2,"Revealers",7128.96,7.32
1419,1,2,"Concealers",7184.2,7.46
1419,1,2,"Revealers",7197.54,7.5
1420,1,2,"Concealers",7263.8,7.54
1420,1,2,"Revealers",6965.32,7.36
1421,1,2,"Concealers",7664.32,7.6
1421,1,2,"Revealers",7935.98,7.78
1422,1,2,"Concealers",8096.52,7.9
1422,1,2,"Revealers",7412.3,7.48
1423,1,2,"Concealers",8006.46,7.84
1423,1,2,"Revealers",8115.76,7.82
1424,1,2,"Concealers",7333.62,7.48
1424,1,2,"Revealers",7789.54,7.68
1425,1,2,"Concealers",7417.52,7.46
1425,1,2,"Revealers",7565.34,7.68
1426,1,2,"Concealers",7883.56,7.66
1426,1,2,"Revealers",7531.98,7.48
1427,1,2,"Concealers",6842.78,7.3
1427,1,2,"Revealers",6746.1,7.2
1428,1,2,"Concealers",7540.62,7.62
1428,1,2,"Revealers",7629.92,7.72
1429,1,2,"Concealers",7412.82,7.6
1429,1,2,"Revealers",7490.12,7.6
1430,1,2,"Concealers",7472.46,7.52
1430,1,2,"Revealers",7665.42,7.64
1431,1,2,"Concealers",7435.42,7.5
1431,1,2,"Revealers",7813.96,7.7
1432,1,2,"Concealers",7679.58,7.54
1432,1,2,"Revealers",7720.46,7.66
1433,1,2,"Concealers",7263.96,7.38
1433,1,2,"Revealers",7165.42,7.5
1434,1,2,"Concealers",7351.94,7.5
1434,1,2,"Revealers",7407.96,7.48
1435,1,2,"Concealers",7352.34,7.48
1435,1,2,"Revealers",8383.78,7.98
1436,1,2,"Concealers",7394.86,7.54
1436,1,2,"Revealers",7164.14,7.48
1437,1,2,"Concealers",7111.8,7.38
1437,1,2,"Revealers",7149.6,7.4
1438,1,2,"Concealers",7350.26,7.48
1438,1,2,"Revealers",8028.38,7.78
1439,1,2,"Concealers",7576.04,7.62
1439,1,2,"Revealers",7802.06,7.7
1440,1,2,"Concealers",8040.68,7.82
1440,1,2,"Revealers",7708.46,7.56
1441,1,2,"Concealers",7517.32,7.62
1441,1,2,"Revealers",7559.68,7.6
1442,1,2,"Concealers",8218.94,7.88
1442,1,2,"Revealers",7994.64,7.76
1443,1,2,"Concealers",7877.78,7.68
1443,1,2,"Revealers",7461.96,7.56
1444,1,2,"Concealers",8269.7,7.86
1444,1,2,"Revealers",7679.08,7.6
1445,1,2,"Concealers",6985.86,7.44
1445,1,2,"Revealers",7627.46,7.64
1446,1,2,"Concealers",7920.4,7.76
1446,1,2,"Revealers",7258.22,7.52
1447,1,2,"Concealers",7616.86,7.58
1447,1,2,"Revealers",7451.72,7.54
1448,1,2,"Concealers",7165.86,7.4
1448,1,2,"Revealers",6899.08,7.28
1449,1,2,"Concealers",8008.86,7.78
1449,1,2,"Revealers",7496.84,7.48
1450,1,2,"Concealers",8703.7,8.14
1450,1,2,"Revealers",8035.4,7.76
1451,1,2,"Concealers",7194.24,7.44
1451,1,2,"Revealers",7232.7,7.5
1452,1,2,"Concealers",7790.82,7.7
1452,1,2,"Revealers",7922.64,7.8
1453,1,2,"Concealers",7250.2,7.46
1453,1,2,"Revealers",7512.5,7.58
1454,1,2,"Concealers",7488.48,7.58
1454,1,2,"Revealers",7864.92,7.68
1455,1,2,"Concealers",7623.52,7.56
1455,1,2,"Revealers",7600.82,7.52
1456,1,2,"Concealers",7716.44,7.7
1456,1,2,"Revealers",7675.76,7.6
1457,1,2,"Concealers",7015.26,7.42
1457,1,2,"Revealers",6669.98,7.22
1458,1,2,"Concealers",6938.2,7.28
1458,1,2,"Revealers",7310.74,7.46
1459,1,2,"Concealers",8550.46,8
1459,1,2,"Revealers",8147.72,7.9
1460,1,2,"Concealers",7279.98,7.48
1460,1,2,"Revealers",7529.8,7.68
1461,1,2,"Concealers",7311.28,7.36
1461,1,2,"Revealers",7371.2,7.46
1462,1,2,"Concealers",7848.02,7.8
1462,1,2,"Revealers",7451.52,7.6
1463,1,2,"Concealers",7698.46,7.6
1463,1,2,"Revealers",7704.38,7.66
1464,1,2,"Concealers",6729.32,7.14
1464,1,2,"Revealers",6773.8,7.22
1465,1,2,"Concealers",7202.66,7.46
1465,1,2,"Revealers",7436.04,7.62
1466,1,2,"Concealers",7034.18,7.32
1466,1,2,"Revealers",7371.98,7.48
1467,1,2,"Concealers",6891.62,7.28
1467,1,2,"Revealers",7301.58,7.52
1468,1,2,"Concealers",7510.38,7.52
1468,1,2,"Revealers",7740.12,7.7
1469,1,2,"Concealers",7110.56,7.32
1469,1,2,"Revealers",6932.1,7.36
1470,1,2,"Concealers",7724.08,7.78
1470,1,2,"Revealers",6935.02,7.38
1471,1,2,"Concealers",7939.44,7.72
1471,1,2,"Revealers",7564.8,7.6
1472,1,2,"Concealers",7953.02,7.76
1472,1,2,"Revealers",7697.4,7.74
1473,1,2,"Concealers",7264.2,7.54
1473,1,2,"Revealers",7435.22,7.58
1474,1,2,"Concealers",6947.06,7.3
1474,1,2,"Revealers",7286.16,7.52
1475,1,2,"Concealers",7960.72,7.8
1475,1,2,"Revealers",7878.82,7.72
1476,1,2,"Concealers",7612.82,7.56
1476,1,2,"Revealers",8051.74,7.88
1477,1,2,"Concealers",7325.12,7.46
1477,1,2,"Revealers",7419,7.64
1478,1,2,"Concealers",7508.44,7.56
1478,1,2,"Revealers",8462.44,8.02
1479,1,2,"Concealers",7922.92,7.82
1479,1,2,"Revealers",7868.56,7.76
1480,1,2,"Concealers",7885.32,7.68
1480,1,2,"Revealers",7960.14,7.8
1481,1,2,"Concealers",7328.3,7.52
1481,1,2,"Revealers",7750.42,7.6
1482,1,2,"Concealers",7515,7.52
1482,1,2,"Revealers",8073.2,7.78
1483,1,2,"Concealers",8930.26,8.14
1483,1,2,"Revealers",8156.04,7.82
1484,1,2,"Concealers",7424.8,7.52
1484,1,2,"Revealers",7789.14,7.72
1485,1,2,"Concealers",7443.82,7.58
1485,1,2,"Revealers",7985,7.74
1486,1,2,"Concealers",7737.08,7.7
1486,1,2,"Revealers",7714.46,7.62
1487,1,2,"Concealers",7385.68,7.52
1487,1,2,"Revealers",7866.1,7.72
1488,1,2,"Concealers",7779.14,7.7
1488,1,2,"Revealers",8024.32,7.78
1489,1,2,"Concealers",7444.76,7.56
1489,1,2,"Revealers",7306.1,7.5
1490,1,2,"Concealers",7508.58,7.6
1490,1,2,"Revealers",7475.24,7.6
1491,1,2,"Concealers",7403.92,7.48
1491,1,2,"Revealers",7362.88,7.58
1492,1,2,"Concealers",7675.72,7.62
1492,1,2,"Revealers",7290.18,7.54
1493,1,2,"Concealers",7723,7.62
1493,1,2,"Revealers",8291.34,8
1494,1,2,"Concealers",8027.42,7.88
1494,1,2,"Revealers",8218.26,7.9
1495,1,2,"Concealers",7934.12,7.84
1495,1,2,"Revealers",7856.32,7.64
1496,1,2,"Concealers",7062.62,7.42
1496,1,2,"Revealers",6940.28,7.28
1497,1,2,"Concealers",7712.74,7.6
1497,1,2,"Revealers",8236.5,7.92
1498,1,2,"Concealers",7718.22,7.72
1498,1,2,"Revealers",7586.68,7.56
1499,1,2,"Concealers",7492.52,7.6
1499,1,2,"Revealers",7421.94,7.52
1500,1,2,"Concealers",7851.08,7.68
1500,1,2,"Revealers",7851.26,7.7
1501,1.5,0,"Concealers",7777.98,7.48
1501,1.5,0,"Revealers",6575.24,6.98
1502,1.5,0,"Concealers",6667.84,7
1502,1.5,0,"Revealers",4333.04,5.84
1503,1.5,0,"Concealers",5932,6.56
1503,1.5,0,"Revealers",3903.76,5.62
1504,1.5,0,"Concealers",7538.88,7.44
1504,1.5,0,"Revealers",6805.24,7.02
1505,1.5,0,"Concealers",8080.28,7.7
1505,1.5,0,"Revealers",6879.76,7.06
1506,1.5,0,"Concealers",7414.7,7.42
1506,1.5,0,"Revealers",5723.5,6.54
1507,1.5,0,"Concealers",7554.56,7.5
1507,1.5,0,"Revealers",6552.58,7.02
1508,1.5,0,"Concealers",7874.42,7.42
1508,1.5,0,"Revealers",5376.7,6.4
1509,1.5,0,"Concealers",6145.12,6.7
1509,1.5,0,"Revealers",4715.44,6.04
1510,1.5,0,"Concealers",5883.06,6.38
1510,1.5,0,"Revealers",3535.8,5.46
1511,1.5,0,"Concealers",6234.22,6.46
1511,1.5,0,"Revealers",3604.12,5.4
1512,1.5,0,"Concealers",6232.42,6.6
1512,1.5,0,"Revealers",3535.48,5.5
1513,1.5,0,"Concealers",8396.56,7.84
1513,1.5,0,"Revealers",7000.02,7.22
1514,1.5,0,"Concealers",7540.16,7.34
1514,1.5,0,"Revealers",6333.84,6.72
1515,1.5,0,"Concealers",7734.04,7.54
1515,1.5,0,"Revealers",6233.22,6.88
1516,1.5,0,"Concealers",7701.9,7.54
1516,1.5,0,"Revealers",7480.9,7.44
1517,1.5,0,"Concealers",8152.46,7.84
1517,1.5,0,"Revealers",6665.92,7
1518,1.5,0,"Concealers",7010,7.22
1518,1.5,0,"Revealers",4506.02,5.92
1519,1.5,0,"Concealers",6118.8,6.48
1519,1.5,0,"Revealers",3899.36,5.7
1520,1.5,0,"Concealers",6368.12,6.7
1520,1.5,0,"Revealers",4899.38,6.12
1521,1.5,0,"Concealers",7914.8,7.58
1521,1.5,0,"Revealers",5665.8,6.54
1522,1.5,0,"Concealers",8246.18,7.8
1522,1.5,0,"Revealers",6235.24,6.82
1523,1.5,0,"Concealers",8356.56,7.84
1523,1.5,0,"Revealers",5387.82,6.24
1524,1.5,0,"Concealers",7833.46,7.5
1524,1.5,0,"Revealers",5633.18,6.48
1525,1.5,0,"Concealers",7193.14,7.22
1525,1.5,0,"Revealers",4401.6,5.86
1526,1.5,0,"Concealers",7111.5,7.1
1526,1.5,0,"Revealers",4466.14,5.92
1527,1.5,0,"Concealers",6985.46,7.16
1527,1.5,0,"Revealers",6121.7,6.86
1528,1.5,0,"Concealers",7286.46,7.32
1528,1.5,0,"Revealers",6224.92,6.6
1529,1.5,0,"Concealers",6101.06,6.52
1529,1.5,0,"Revealers",3541.74,5.4
1530,1.5,0,"Concealers",5677.36,6.28
1530,1.5,0,"Revealers",3115.1,5.04
1531,1.5,0,"Concealers",7647.02,7.24
1531,1.5,0,"Revealers",4488.82,5.98
1532,1.5,0,"Concealers",7573.9,7.34
1532,1.5,0,"Revealers",6320.08,6.74
1533,1.5,0,"Concealers",7792.76,7.4
1533,1.5,0,"Revealers",5656.52,6.54
1534,1.5,0,"Concealers",7886.96,7.52
