"Run","Sens","Strategy","PI","RS"
318,0.75,"Revealers",6484.2,6.9
319,0.75,"Concealers",6545.54,7.02
319,0.75,"Revealers",5325.34,6.36
320,0.75,"Concealers",7843.02,7.52
320,0.75,"Revealers",5699.32,6.56
321,0.75,"Concealers",6998.1,6.92
321,0.75,"Revealers",4811.5,6.04
322,0.75,"Concealers",7513.72,7.48
322,0.75,"Revealers",7343.92,7.32
323,0.75,"Concealers",6123.26,6.6
323,0.75,"Revealers",4314.3,5.84
324,0.75,"Concealers",7449.44,7.44
324,0.75,"Revealers",6209.64,6.74
325,0.75,"Concealers",6975.68,7.02
325,0.75,"Revealers",4307.6,5.78
326,0.75,"Concealers",7590.78,7.36
326,0.75,"Revealers",4899.36,6.08
327,0.75,"Concealers",6344.12,6.5
327,0.75,"Revealers",3887.02,5.56
328,0.75,"Concealers",8195.2,7.66
328,0.75,"Revealers",5866.98,6.64
329,0.75,"Concealers",7380.46,7.22
329,0.75,"Revealers",5369.2,6.44
330,0.75,"Concealers",8487.46,7.68
330,0.75,"Revealers",5338.6,6.42
331,0.75,"Concealers",6654.74,7
331,0.75,"Revealers",5317.04,6.36
332,0.75,"Concealers",7663.94,7.4
332,0.75,"Revealers",4547.58,5.94
333,0.75,"Concealers",7641.26,7.38
333,0.75,"Revealers",4464.5,5.9
334,0.75,"Concealers",7512.76,7.14
334,0.75,"Revealers",4641.64,6.04
335,0.75,"Concealers",7635.6,7.38
335,0.75,"Revealers",5747.22,6.6
336,0.75,"Concealers",6121.42,6.7
336,0.75,"Revealers",4361.86,5.92
337,0.75,"Concealers",7683.72,7.56
337,0.75,"Revealers",5167.38,6.24
338,0.75,"Concealers",8879.86,7.94
338,0.75,"Revealers",5732.4,6.52
339,0.75,"Concealers",7388.06,7.22
339,0.75,"Revealers",5675.6,6.42
340,0.75,"Concealers",8105.2,7.76
340,0.75,"Revealers",5291,6.38
341,0.75,"Concealers",7590.26,7.42
341,0.75,"Revealers",6397.08,6.98
