"Run","Sens","Strategy","PI","RS"
12933,400,"Concealers",6307.47,6.51
12933,400,"Revealers",3557.53,5.75
12934,400,"Concealers",6562.58,6.9
12934,400,"Revealers",4646.95,6.17
12935,400,"Concealers",7480.97,7.43
12935,400,"Revealers",4898,6.52
12936,400,"Concealers",6666.79,7.11
12936,400,"Revealers",4985.74,6.39
12937,400,"Concealers",7591.71,7.77
12937,400,"Revealers",6220.68,7.16
12938,400,"Concealers",8018.81,7.89
12938,400,"Revealers",5969.42,7.04
12939,400,"Concealers",7614.46,7.83
12939,400,"Revealers",6514.24,7.15
12940,400,"Concealers",7404.29,7.48
12940,400,"Revealers",4880.88,6.51
12941,400,"Concealers",8689.42,8.18
12941,400,"Revealers",5876.66,7.03
12942,400,"Concealers",7162.53,7.52
12942,400,"Revealers",6048.15,6.97
12943,400,"Concealers",6300.01,6.89
12943,400,"Revealers",4071.41,5.92
12944,400,"Concealers",6214.96,6.8
12944,400,"Revealers",5021.77,6.3
12945,400,"Concealers",6473.54,7.09
12945,400,"Revealers",5567.21,6.7
12946,400,"Concealers",6058.39,6.49
12946,400,"Revealers",3914.37,5.79
12947,400,"Concealers",7994.02,7.64
12947,400,"Revealers",5525.77,6.81
12948,400,"Concealers",7573.46,7.82
12948,400,"Revealers",7896.24,7.85
12949,400,"Concealers",5915.03,6.61
12949,400,"Revealers",4574.25,6.22
12950,400,"Concealers",6843.93,7.04
12950,400,"Revealers",4028.85,6
12951,400,"Concealers",7169.9,7.23
12951,400,"Revealers",4241.01,6.17
12952,400,"Concealers",8020.09,7.79
12952,400,"Revealers",5341.82,6.72
12953,400,"Concealers",7337.98,7.65
12953,400,"Revealers",7161.74,7.43
12954,400,"Concealers",6667.48,6.65
12954,400,"Revealers",3709.27,5.85
12955,400,"Concealers",8664.68,8
12955,400,"Revealers",4942.48,6.4
12956,400,"Concealers",7040.19,7.45
12956,400,"Revealers",6342.22,7.11
12957,400,"Concealers",7890.14,7.86
12957,400,"Revealers",5870.73,6.93
12958,400,"Concealers",7956.34,7.88
12958,400,"Revealers",5514.06,6.84
12959,400,"Concealers",6894.82,7.23
12959,400,"Revealers",4958.65,6.46
12960,400,"Concealers",7155.91,7.56
12960,400,"Revealers",6146.52,6.97
12961,400,"Concealers",7183.67,7.57
12961,400,"Revealers",6558.99,7.16
12962,400,"Concealers",5810.56,6.48
12962,400,"Revealers",4162.23,5.98
12963,400,"Concealers",7810.51,7.69
12963,400,"Revealers",5144.81,6.62
12964,400,"Concealers",8320.32,7.93
12964,400,"Revealers",6204.58,7.17
12965,400,"Concealers",6711.92,7.17
12965,400,"Revealers",5841.77,6.9
12966,400,"Concealers",6227.23,6.55
12966,400,"Revealers",3745.38,5.71
12967,400,"Concealers",6559.18,7.05
12967,400,"Revealers",5715.41,6.72
12968,400,"Concealers",6230.67,6.73
12968,400,"Revealers",4440.88,6.14
12969,400,"Concealers",7648.13,7.56
12969,400,"Revealers",5020.1,6.54
12970,400,"Concealers",6874.63,7.13
12970,400,"Revealers",4577.12,6.31
12971,400,"Concealers",7350.01,7.68
12971,400,"Revealers",6101.14,6.89
12972,400,"Concealers",6640.89,7.01
12972,400,"Revealers",4726.5,6.3
12973,400,"Concealers",6608.78,6.79
12973,400,"Revealers",3564.66,5.74
12974,400,"Concealers",6062.71,6.56
12974,400,"Revealers",4177.77,5.95
12975,400,"Concealers",7499.08,7.45
12975,400,"Revealers",4721.16,6.35
12976,400,"Concealers",7197.07,7.59
12976,400,"Revealers",6532.02,7.09
12977,400,"Concealers",7133.53,7.24
12977,400,"Revealers",4444.66,6.21
12978,400,"Concealers",7053.06,7.46
12978,400,"Revealers",6325.96,7.06
12979,400,"Concealers",7319.74,7.51
12979,400,"Revealers",6255.15,6.96
12980,400,"Concealers",4978.98,5.37
12980,400,"Revealers",1906.93,4.95
12981,400,"Concealers",7181.04,7.12
12981,400,"Revealers",3917.76,5.95
12982,400,"Concealers",6799.75,7.33
12982,400,"Revealers",4747.74,6.43
12983,400,"Concealers",6345.7,6.55
12983,400,"Revealers",3057.54,5.53
12984,400,"Concealers",6603.04,7.18
12984,400,"Revealers",5489.38,6.61
12985,400,"Concealers",7248.69,7.65
12985,400,"Revealers",6782.84,7.39
12986,400,"Concealers",6566.64,7.1
12986,400,"Revealers",5450.04,6.63
12987,400,"Concealers",7531.63,7.35
12987,400,"Revealers",3838.06,5.94
12988,400,"Concealers",7198.98,7.27
12988,400,"Revealers",3983.26,6.01
12989,400,"Concealers",6680.22,6.82
12989,400,"Revealers",4827.73,6.29
12990,400,"Concealers",7616.27,7.76
12990,400,"Revealers",6078.65,7.06
12991,400,"Concealers",8073.78,7.89
12991,400,"Revealers",5650.08,6.81
12992,400,"Concealers",7611.92,7.76
12992,400,"Revealers",7084.59,7.39
12993,400,"Concealers",8571.22,8.11
12993,400,"Revealers",6023.16,7.01
12994,400,"Concealers",6364.88,6.98
12994,400,"Revealers",4859.51,6.35
12995,400,"Concealers",7764.92,7.89
12995,400,"Revealers",6846.01,7.3
12996,400,"Concealers",6760.84,6.98
12996,400,"Revealers",4367.35,6.16
12997,400,"Concealers",6782.43,6.87
12997,400,"Revealers",3414.29,5.67
12998,400,"Concealers",8356.04,8.03
12998,400,"Revealers",5590.48,6.86
12999,400,"Concealers",6964.55,7.37
12999,400,"Revealers",6130.19,6.91
13000,400,"Concealers",6639.36,6.87
13000,400,"Revealers",3499.7,5.74
17201,500,"Concealers",7457.92,7.808
17201,500,"Revealers",7090.68,7.456
17202,500,"Concealers",5822.144,6.376
17202,500,"Revealers",3621.232,5.664
17203,500,"Concealers",7711.32,7.568
17203,500,"Revealers",4619.08,6.376
17204,500,"Concealers",7474.816,7.424
17204,500,"Revealers",4050.776,6.088
17205,500,"Concealers",7328.264,7.656
17205,500,"Revealers",5605.416,6.776
17206,500,"Concealers",6597.504,7.064
17206,500,"Revealers",4656.24,6.408
17207,500,"Concealers",8083.92,7.96
17207,500,"Revealers",6240.912,7.248
17208,500,"Concealers",8194.512,7.832
17208,500,"Revealers",4978.232,6.616
17209,500,"Concealers",6966.744,7.424
17209,500,"Revealers",5524.992,6.704
17210,500,"Concealers",7498.816,7.376
17210,500,"Revealers",4379.392,6.232
17211,500,"Concealers",7493.064,7.344
17211,500,"Revealers",4635.632,6.432
17212,500,"Concealers",7546.552,7.376
17212,500,"Revealers",4646.176,6.432
17213,500,"Concealers",6908.312,7.296
17213,500,"Revealers",6115.392,6.92
17214,500,"Concealers",7324.624,7.232
17214,500,"Revealers",3805.744,5.968
17215,500,"Concealers",6468.848,6.888
17215,500,"Revealers",4954,6.296
17216,500,"Concealers",6908.848,7.144
17216,500,"Revealers",3375.904,5.808
17217,500,"Concealers",7750.848,7.496
17217,500,"Revealers",4696.352,6.456
17218,500,"Concealers",7244.448,7.728
17218,500,"Revealers",7249.424,7.456
17219,500,"Concealers",6741.76,7.424
17219,500,"Revealers",6522.304,7.136
17220,500,"Concealers",7995.528,7.792
17220,500,"Revealers",5415.216,6.792
17221,500,"Concealers",8492.136,8.176
17221,500,"Revealers",5918.32,7.008
17222,500,"Concealers",6425.512,6.696
17222,500,"Revealers",3926.032,5.896
17223,500,"Concealers",6033.744,6.632
17223,500,"Revealers",4451.216,6.2
17224,500,"Concealers",7415.504,7.36
17224,500,"Revealers",4003.72,6.152
17225,500,"Concealers",7922.6,7.648
17225,500,"Revealers",4531.128,6.392
17226,500,"Concealers",7770.632,7.64
17226,500,"Revealers",4819.848,6.472
17227,500,"Concealers",6082.936,6.52
17227,500,"Revealers",3743.184,5.768
17228,500,"Concealers",6819.448,7.232
17228,500,"Revealers",5766.824,6.832
17229,500,"Concealers",6543.824,6.944
17229,500,"Revealers",4587.76,6.168
17230,500,"Concealers",7668.752,7.92
17230,500,"Revealers",6546.88,7.128
17231,500,"Concealers",6912.056,6.768
17231,500,"Revealers",3222.72,5.688
17232,500,"Concealers",7264.784,7.392
17232,500,"Revealers",4422.328,6.36
17233,500,"Concealers",6442.256,6.984
17233,500,"Revealers",4744.992,6.224
17234,500,"Concealers",6410.264,6.656
17234,500,"Revealers",4185.576,6.072
17235,500,"Concealers",6460.312,7.144
17235,500,"Revealers",5950.096,6.872
17236,500,"Concealers",7069.328,7.512
17236,500,"Revealers",5659.208,6.744
17237,500,"Concealers",8650.592,8.256
17237,500,"Revealers",5340.36,6.728
17238,500,"Concealers",6026.528,6.552
17238,500,"Revealers",4474.792,6.088
17239,500,"Concealers",8736.008,8.208
17239,500,"Revealers",5655.088,6.888
17240,500,"Concealers",6087.336,6.832
17240,500,"Revealers",5225.408,6.488
17241,500,"Concealers",8239.104,7.776
17241,500,"Revealers",5162.584,6.68
17242,500,"Concealers",7024.304,6.984
17242,500,"Revealers",3338.632,5.712
17243,500,"Concealers",7102.688,7.096
17243,500,"Revealers",3440.568,5.736
17244,500,"Concealers",6498.64,7.08
17244,500,"Revealers",5734.088,6.688
17245,500,"Concealers",7628.48,7.592
17245,500,"Revealers",5426.392,6.784
17246,500,"Concealers",6206.288,6.48
17246,500,"Revealers",3732.272,5.816
17247,500,"Concealers",8191.6,8.032
17247,500,"Revealers",6602.616,7.424
17248,500,"Concealers",7433.76,7.792
17248,500,"Revealers",7002.912,7.392
17249,500,"Concealers",6767.328,6.744
17249,500,"Revealers",3291.136,5.704
17250,500,"Concealers",6567.88,7.136
17250,500,"Revealers",5235.08,6.552
17251,500,"Concealers",7330.016,7.032
17251,500,"Revealers",3706.096,5.88
17252,500,"Concealers",7071.712,6.992
17252,500,"Revealers",3313.168,5.672
17253,500,"Concealers",6952.696,7.064
17253,500,"Revealers",3773.536,6.008
17254,500,"Concealers",7188.112,7
17254,500,"Revealers",3998.696,6.112
17255,500,"Concealers",6459.104,7.016
17255,500,"Revealers",4475.392,6.224
17256,500,"Concealers",8310.712,7.864
17256,500,"Revealers",4736.504,6.512
17257,500,"Concealers",6907,7.44
17257,500,"Revealers",6147.736,7.016
17258,500,"Concealers",7437.792,7.528
17258,500,"Revealers",5231.32,6.768
17259,500,"Concealers",6323.376,6.784
17259,500,"Revealers",4926.12,6.28
17260,500,"Concealers",8155.2,7.984
17260,500,"Revealers",7055.24,7.64
17261,500,"Concealers",7487.552,7.784
17261,500,"Revealers",7430.792,7.656
17262,500,"Concealers",7227.848,7.656
17262,500,"Revealers",6704.424,7.256
17263,500,"Concealers",6840.936,6.936
17263,500,"Revealers",3673.608,5.888
17264,500,"Concealers",6967.744,7.36
17264,500,"Revealers",5916.504,7.024
17265,500,"Concealers",8098.592,7.864
17265,500,"Revealers",5102.336,6.648
17266,500,"Concealers",7008.736,7.416
17266,500,"Revealers",5750.232,6.704
17267,500,"Concealers",7787.048,7.616
17267,500,"Revealers",5204.848,6.712
17268,500,"Concealers",8477.152,8.096
17268,500,"Revealers",6018.264,7.12
17269,500,"Concealers",6967.928,7.176
17269,500,"Revealers",4160.008,6.112
17270,500,"Concealers",7026.816,6.904
17270,500,"Revealers",3523.984,5.8
17271,500,"Concealers",6329.84,6.696
17271,500,"Revealers",4913.576,6.32
17272,500,"Concealers",6638.128,7.136
17272,500,"Revealers",5517.88,6.728
17273,500,"Concealers",8425.248,8
17273,500,"Revealers",6262.552,7.216
17274,500,"Concealers",7778.712,7.504
17274,500,"Revealers",4639.592,6.416
17275,500,"Concealers",7032.344,6.792
17275,500,"Revealers",3689.592,5.968
17276,500,"Concealers",6548.16,7.072
17276,500,"Revealers",5584.568,6.744
17277,500,"Concealers",7402.992,7.568
17277,500,"Revealers",5098.112,6.696
17278,500,"Concealers",6516.064,6.872
17278,500,"Revealers",4495.216,6.104
17279,500,"Concealers",6107.952,6.672
17279,500,"Revealers",4655.752,6.224
17280,500,"Concealers",6733.88,6.784
17280,500,"Revealers",3479.792,5.776
17281,500,"Concealers",6670.232,7.192
17281,500,"Revealers",5766.328,6.856
17282,500,"Concealers",7345.872,7.336
17282,500,"Revealers",3824.728,5.976
17283,500,"Concealers",6092.992,6.68
17283,500,"Revealers",4260.864,6.08
17284,500,"Concealers",6399.424,6.384
17284,500,"Revealers",2871.016,5.472
17285,500,"Concealers",6216.064,6.416
17285,500,"Revealers",2966.504,5.544
17286,500,"Concealers",6302.064,6.832
17286,500,"Revealers",4822.696,6.392
17287,500,"Concealers",6668.184,6.96
17287,500,"Revealers",5176.776,6.448
17288,500,"Concealers",6280.512,6.648
17288,500,"Revealers",4265.56,5.984
17289,500,"Concealers",7212.608,7.16
17289,500,"Revealers",4539.312,6.4
17290,500,"Concealers",7526.688,7.376
17290,500,"Revealers",4255.632,6.264
17291,500,"Concealers",7670.008,7.504
17291,500,"Revealers",4111.12,6.104
17292,500,"Concealers",6262.92,6.656
17292,500,"Revealers",4205.16,6.04
17293,500,"Concealers",7764.624,7.432
17293,500,"Revealers",4186.048,6.152
17294,500,"Concealers",5970.288,6.768
17294,500,"Revealers",4433.824,6.224
17295,500,"Concealers",7511.872,7.232
17295,500,"Revealers",3744.264,5.888
17296,500,"Concealers",7839.936,7.72
17296,500,"Revealers",4844.632,6.48
17297,500,"Concealers",7341.856,7.384
17297,500,"Revealers",4452.664,6.296
17298,500,"Concealers",7006.976,7.008
17298,500,"Revealers",4490.32,6.32
17299,500,"Concealers",6766.256,7.464
17299,500,"Revealers",6374.504,7.192
17300,500,"Concealers",7394.976,7.584
17300,500,"Revealers",5853.376,6.824
21501,600,"Concealers",7617.96666666667,7.6
21501,600,"Revealers",4890.88666666667,6.60666666666667
21502,600,"Concealers",6869.22,6.95333333333333
21502,600,"Revealers",5641.53333333333,6.72666666666667
21503,600,"Concealers",5892.82,6.46666666666667
21503,600,"Revealers",4379.46666666667,6.02
21504,600,"Concealers",8064.48,7.88666666666667
21504,600,"Revealers",5923.07333333333,7.12
21505,600,"Concealers",8000.32666666667,7.84
21505,600,"Revealers",5038.22,6.69333333333333
21506,600,"Concealers",6559.01333333333,6.73333333333333
21506,600,"Revealers",3956.59333333333,6.03333333333333
21507,600,"Concealers",7556.21333333333,7.37333333333333
21507,600,"Revealers",4123.71333333333,6.20666666666667
21508,600,"Concealers",7080.81333333333,7.36666666666667
21508,600,"Revealers",5545.2,6.66
21509,600,"Concealers",6661.05333333333,7.12666666666667
21509,600,"Revealers",5333.08666666667,6.62666666666667
21510,600,"Concealers",8268.45333333333,7.91333333333333
21510,600,"Revealers",5407.42666666667,6.84666666666667
21511,600,"Concealers",8093.02,7.58666666666667
21511,600,"Revealers",4258.25333333333,6.31333333333333
21512,600,"Concealers",8145.52666666667,7.98
21512,600,"Revealers",5646.71333333333,6.96666666666667
21513,600,"Concealers",6875.62666666667,7.56666666666667
21513,600,"Revealers",6982.93333333333,7.40666666666667
21514,600,"Concealers",8460.06,8.17333333333333
21514,600,"Revealers",6103.80666666667,7.24666666666667
21515,600,"Concealers",8997.37333333333,8.38
21515,600,"Revealers",6083.00666666667,7.23333333333333
21516,600,"Concealers",7397.96,7.14666666666667
21516,600,"Revealers",4213.06,6.25333333333333
21517,600,"Concealers",6190.96,6.60666666666667
21517,600,"Revealers",4050.78666666667,5.96666666666667
21518,600,"Concealers",6915.95333333333,6.82666666666667
21518,600,"Revealers",3326.91333333333,5.80666666666667
21519,600,"Concealers",6085.12,6.46
21519,600,"Revealers",4118.18666666667,6.00666666666667
21520,600,"Concealers",6248.27333333333,6.91333333333333
21520,600,"Revealers",5563.16666666667,6.68
21521,600,"Concealers",7882.19333333333,7.52666666666667
21521,600,"Revealers",4513.82,6.44
21522,600,"Concealers",8319.23333333333,7.98
21522,600,"Revealers",5794.73333333333,7.12666666666667
21523,600,"Concealers",6931.33333333333,7.46
21523,600,"Revealers",6606.62666666667,7.18
21524,600,"Concealers",6299.7,6.60666666666667
21524,600,"Revealers",4154.54666666667,6.08
21525,600,"Concealers",7350.02666666667,7.44
21525,600,"Revealers",4586.88666666667,6.38
21526,600,"Concealers",6517.88,6.9
21526,600,"Revealers",4913.38666666667,6.36666666666667
21527,600,"Concealers",8184.41333333333,7.95333333333333
21527,600,"Revealers",5229.67333333333,6.78
21528,600,"Concealers",7621.21333333333,7.31333333333333
21528,600,"Revealers",4185.44,6.24
21529,600,"Concealers",7009.78,7.60666666666667
21529,600,"Revealers",6833.67333333333,7.28666666666667
21530,600,"Concealers",7834.08666666667,7.72
21530,600,"Revealers",4782.38,6.58666666666667
21531,600,"Concealers",7597.62666666667,7.44
21531,600,"Revealers",4681.78666666667,6.54666666666667
21532,600,"Concealers",6175.34666666667,6.68
21532,600,"Revealers",4853.62,6.33333333333333
21533,600,"Concealers",6589.01333333333,7.07333333333333
21533,600,"Revealers",5046.69333333333,6.56
21534,600,"Concealers",7532.79333333333,7.2
21534,600,"Revealers",3881.28,6.05333333333333
21535,600,"Concealers",7956.38,7.72666666666667
21535,600,"Revealers",4443.9,6.36666666666667
21536,600,"Concealers",6321.02,6.89333333333333
21536,600,"Revealers",4816.9,6.4
21537,600,"Concealers",6943.95333333333,7.54666666666667
21537,600,"Revealers",6219.03333333333,7.08
21538,600,"Concealers",7393.56,7.2
21538,600,"Revealers",3578.74,5.9
21539,600,"Concealers",8060.1,7.99333333333333
21539,600,"Revealers",5514.52,6.96666666666667
21540,600,"Concealers",6768.11333333333,7.35333333333333
21540,600,"Revealers",6557.89333333333,7.24666666666667
21541,600,"Concealers",6534.56,6.92666666666667
21541,600,"Revealers",4767.88,6.32
21542,600,"Concealers",6356.9,6.75333333333333
21542,600,"Revealers",4909.32666666667,6.31333333333333
21543,600,"Concealers",6249.20666666667,6.61333333333333
21543,600,"Revealers",4088.57333333333,5.93333333333333
21544,600,"Concealers",8222.96666666667,8.08666666666667
21544,600,"Revealers",6244.3,7.26666666666667
21545,600,"Concealers",6500.9,6.86666666666667
21545,600,"Revealers",4885.19333333333,6.39333333333333
21546,600,"Concealers",7666.68666666667,7.39333333333333
21546,600,"Revealers",4582.32,6.45333333333333
21547,600,"Concealers",9020.87333333333,8.24666666666667
21547,600,"Revealers",5641.35333333333,6.97333333333333
21548,600,"Concealers",6378.84,6.77333333333333
21548,600,"Revealers",4804.06,6.32
21549,600,"Concealers",6586.72666666667,7.14
21549,600,"Revealers",6050.47333333333,6.81333333333333
21550,600,"Concealers",7153.09333333333,7.1
21550,600,"Revealers",3644.77333333333,5.96666666666667
21551,600,"Concealers",7951.42,7.66666666666667
21551,600,"Revealers",4821.77333333333,6.56666666666667
21552,600,"Concealers",8469.09333333333,8.08666666666667
21552,600,"Revealers",6144.45333333333,7.20666666666667
21553,600,"Concealers",6735.46666666667,7.43333333333333
21553,600,"Revealers",6959.21333333333,7.42666666666667
21554,600,"Concealers",7100.97333333333,7.47333333333333
21554,600,"Revealers",5772.44666666667,6.89333333333333
21555,600,"Concealers",7907.79333333333,7.43333333333333
21555,600,"Revealers",4252.40666666667,6.24
21556,600,"Concealers",6399.88666666667,6.56666666666667
21556,600,"Revealers",4534.02666666667,6.13333333333333
21557,600,"Concealers",6585.86,7.09333333333333
21557,600,"Revealers",6309.30666666667,6.99333333333333
21558,600,"Concealers",8392.92666666667,8.06
21558,600,"Revealers",4936.21333333333,6.65333333333333
21559,600,"Concealers",6977.20666666667,7.68
21559,600,"Revealers",7419.22,7.57333333333333
21560,600,"Concealers",7306.87333333333,7.76666666666667
21560,600,"Revealers",6381.98,7.21333333333333
21561,600,"Concealers",8708.22666666667,8.18
21561,600,"Revealers",5996.77333333333,7.12666666666667
21562,600,"Concealers",5874.23333333333,6.47333333333333
21562,600,"Revealers",3727.66666666667,5.75333333333333
21563,600,"Concealers",6858.18666666667,6.78
21563,600,"Revealers",3931.47333333333,6.13333333333333
21564,600,"Concealers",7639.10666666667,7.36
21564,600,"Revealers",3599.68666666667,5.94
21565,600,"Concealers",6681.54666666667,7.40666666666667
21565,600,"Revealers",6158.9,7.00666666666667
21566,600,"Concealers",6206.04,6.74
21566,600,"Revealers",4637.34,6.34
21567,600,"Concealers",6408.31333333333,6.82666666666667
21567,600,"Revealers",4366.54666666667,6.18
21568,600,"Concealers",6860.02,7.34666666666667
21568,600,"Revealers",5953.09333333333,6.88666666666667
21569,600,"Concealers",8677.22,8.12666666666667
21569,600,"Revealers",5679.53333333333,6.96666666666667
21570,600,"Concealers",7492.25333333333,7.16
21570,600,"Revealers",3489.96,5.89333333333333
21571,600,"Concealers",6657.52666666667,7.36666666666667
21571,600,"Revealers",7137.56666666667,7.46666666666667
21572,600,"Concealers",8258.81333333333,8.03333333333333
21572,600,"Revealers",5776.17333333333,7.04
21573,600,"Concealers",7199.46666666667,7.7
21573,600,"Revealers",7147.56,7.54
21574,600,"Concealers",6716.16666666667,7.3
21574,600,"Revealers",5757.19333333333,6.79333333333333
21575,600,"Concealers",7001.76,7.48666666666667
21575,600,"Revealers",5518.45333333333,6.76666666666667
21576,600,"Concealers",7013.7,7.55333333333333
21576,600,"Revealers",6467.68666666667,7.05333333333333
21577,600,"Concealers",7196.68666666667,7.68
21577,600,"Revealers",6707.35333333333,7.22
21578,600,"Concealers",6949.88,7.36
21578,600,"Revealers",5497.36,6.72666666666667
21579,600,"Concealers",7165.05333333333,6.78666666666667
21579,600,"Revealers",3199.96666666667,5.76
21580,600,"Concealers",7375.80666666667,7.84666666666667
21580,600,"Revealers",7452.82666666667,7.66666666666667
21581,600,"Concealers",7627.18666666667,7.59333333333333
21581,600,"Revealers",4895.75333333333,6.64
21582,600,"Concealers",8486.32666666667,7.98666666666667
21582,600,"Revealers",5295.99333333333,6.80666666666667
21583,600,"Concealers",8596.56,8.09333333333333
21583,600,"Revealers",6252.85333333333,7.28
21584,600,"Concealers",8417.46666666667,7.85333333333333
21584,600,"Revealers",5248.62,6.77333333333333
21585,600,"Concealers",6205.90666666667,6.72
21585,600,"Revealers",4184.61333333333,5.97333333333333
21586,600,"Concealers",7572.87333333333,7.51333333333333
21586,600,"Revealers",4027.37333333333,6.2
21587,600,"Concealers",6949.89333333333,7.20666666666667
21587,600,"Revealers",5211.14666666667,6.6
21588,600,"Concealers",6377.77333333333,6.68666666666667
21588,600,"Revealers",4543.35333333333,6.14666666666667
21589,600,"Concealers",8161.70666666667,8.03333333333333
21589,600,"Revealers",5903.24,7.13333333333333
21590,600,"Concealers",7353.60666666667,7.82
21590,600,"Revealers",7695.64,7.68666666666667
21591,600,"Concealers",7521.84666666667,7.56
21591,600,"Revealers",5002.57333333333,6.65333333333333
21592,600,"Concealers",6743.62,7.32
21592,600,"Revealers",5520.30666666667,6.76
21593,600,"Concealers",6538.72,7.24666666666667
21593,600,"Revealers",5581.30666666667,6.66666666666667
21594,600,"Concealers",6493.76666666667,7.05333333333333
21594,600,"Revealers",5093.45333333333,6.50666666666667
21595,600,"Concealers",8008.02,7.59333333333333
21595,600,"Revealers",4351.28,6.33333333333333
21596,600,"Concealers",7075.91333333333,6.87333333333333
21596,600,"Revealers",3455.68,5.86
21597,600,"Concealers",7320.68,7.74
21597,600,"Revealers",5828.56,6.96
21598,600,"Concealers",5734.26666666667,6.34666666666667
21598,600,"Revealers",4447.56,6.09333333333333
21599,600,"Concealers",7275.65333333333,6.82
21599,600,"Revealers",3398.44,5.78666666666667
21600,600,"Concealers",7013.64666666667,6.46
21600,600,"Revealers",2850.44,5.54
