"Run","Sens","Strategy","PI","RS"
2027,0.4,"Concealers",7097.1,7.025
2027,0.4,"Revealers",4276.71666666667,5.83333333333333
2028,0.4,"Concealers",6662.1,6.85
2028,0.4,"Revealers",4981,6.21666666666667
2029,0.4,"Concealers",7634.325,7.45
2029,0.4,"Revealers",5643.3,6.6
2030,0.4,"Concealers",8244.15,7.675
2030,0.4,"Revealers",5198.7,6.15
2031,0.4,"Concealers",7654.65,7.525
2031,0.4,"Revealers",7022.95,7.25
2032,0.4,"Concealers",8540.175,7.9
2032,0.4,"Revealers",6939.18333333333,7.16666666666667
2033,0.4,"Concealers",7772.4,7.45
2033,0.4,"Revealers",4059.13333333333,5.71666666666667
2034,0.4,"Concealers",8810.35,8.125
2034,0.4,"Revealers",5015.43333333333,6.28333333333333
2035,0.4,"Concealers",7042.925,7.325
2035,0.4,"Revealers",6247.85,6.76666666666667
2036,0.4,"Concealers",7614.45,7.475
2036,0.4,"Revealers",5229.93333333333,6.45
2037,0.4,"Concealers",9261.675,8.275
2037,0.4,"Revealers",6515.66666666667,7
2038,0.4,"Concealers",8549.225,7.8
2038,0.4,"Revealers",6936.6,7.16666666666667
2039,0.4,"Concealers",6657.6,6.7
2039,0.4,"Revealers",3674.55,5.45
2040,0.4,"Concealers",7125.925,6.85
2040,0.4,"Revealers",4052.51666666667,5.55
2041,0.4,"Concealers",8268.675,7.8
2041,0.4,"Revealers",6392.65,6.96666666666667
2042,0.4,"Concealers",8616.075,7.875
2042,0.4,"Revealers",6177.48333333333,6.83333333333333
2043,0.4,"Concealers",8899.525,8.025
2043,0.4,"Revealers",6338.1,6.83333333333333
2044,0.4,"Concealers",8705.15,7.875
2044,0.4,"Revealers",5481.75,6.4
2045,0.4,"Concealers",7078.15,6.875
2045,0.4,"Revealers",4435.33333333333,5.86666666666667
2046,0.4,"Concealers",7640.025,7.575
2046,0.4,"Revealers",6921.95,7.11666666666667
2047,0.4,"Concealers",6879.1,7.05
2047,0.4,"Revealers",4448.53333333333,5.86666666666667
2048,0.4,"Concealers",6835.775,7.075
2048,0.4,"Revealers",5457.88333333333,6.48333333333333
2049,0.4,"Concealers",6854.4,6.9
2049,0.4,"Revealers",4718.71666666667,5.96666666666667
2050,0.4,"Concealers",7356.25,7.275
2050,0.4,"Revealers",4620.1,6.03333333333333
2051,0.4,"Concealers",8094.75,7.7
2051,0.4,"Revealers",6064.65,6.73333333333333
2052,0.4,"Concealers",7831.65,7.675
2052,0.4,"Revealers",5869.41666666667,6.6
2053,0.4,"Concealers",9232.65,8.15
2053,0.4,"Revealers",6291.36666666667,6.86666666666667
2054,0.4,"Concealers",7693,7.5
2054,0.4,"Revealers",4457.38333333333,5.83333333333333
2055,0.4,"Concealers",8015.8,7.65
2055,0.4,"Revealers",6010,6.65
2056,0.4,"Concealers",7613.525,7.4
2056,0.4,"Revealers",5272.95,6.41666666666667
2057,0.4,"Concealers",8671.825,7.8
2057,0.4,"Revealers",5022.08333333333,6.25
2058,0.4,"Concealers",7091.675,6.95
2058,0.4,"Revealers",4264.46666666667,5.78333333333333
2059,0.4,"Concealers",8264.075,7.725
2059,0.4,"Revealers",6164.1,6.75
2060,0.4,"Concealers",8471.125,8.025
2060,0.4,"Revealers",6394.38333333333,6.96666666666667
2061,0.4,"Concealers",6343.95,6.725
2061,0.4,"Revealers",4246.01666666667,5.9
2062,0.4,"Concealers",8180.25,7.825
2062,0.4,"Revealers",6359.58333333333,6.91666666666667
2063,0.4,"Concealers",7794.8,7.55
2063,0.4,"Revealers",5612.2,6.63333333333333
2064,0.4,"Concealers",7756.175,7.45
2064,0.4,"Revealers",4349.58333333333,5.8
2065,0.4,"Concealers",6778.125,6.925
2065,0.4,"Revealers",5885.73333333333,6.6
2066,0.4,"Concealers",7040.425,7.1
2066,0.4,"Revealers",4765,6.1
2067,0.4,"Concealers",6556.125,6.85
2067,0.4,"Revealers",5754.78333333333,6.38333333333333
2068,0.4,"Concealers",7676.525,7.425
2068,0.4,"Revealers",4979.15,6.2
2069,0.4,"Concealers",7849.775,7.55
2069,0.4,"Revealers",5777.36666666667,6.55
2070,0.4,"Concealers",7320.525,7.2
2070,0.4,"Revealers",4796.2,6.08333333333333
2071,0.4,"Concealers",9172.425,8.15
2071,0.4,"Revealers",6683.96666666667,7.03333333333333
2072,0.4,"Concealers",8201.075,7.8
2072,0.4,"Revealers",6130.88333333333,6.73333333333333
2073,0.4,"Concealers",9575.55,8.5
2073,0.4,"Revealers",6133.3,6.65
2074,0.4,"Concealers",8493.675,7.875
2074,0.4,"Revealers",5871.55,6.65
2075,0.4,"Concealers",6357.675,6.525
2075,0.4,"Revealers",3311.7,5.25
2076,0.4,"Concealers",7434.675,7.225
2076,0.4,"Revealers",5701.45,6.53333333333333
2077,0.4,"Concealers",7487.025,7.35
2077,0.4,"Revealers",4549.05,6.06666666666667
2078,0.4,"Concealers",7864.15,7.575
2078,0.4,"Revealers",5487.66666666667,6.53333333333333
2079,0.4,"Concealers",8004.275,7.575
2079,0.4,"Revealers",3891.98333333333,5.68333333333333
2080,0.4,"Concealers",6918.25,6.9
2080,0.4,"Revealers",3511.6,5.43333333333333
2081,0.4,"Concealers",8822.3,7.95
2081,0.4,"Revealers",6179.3,6.78333333333333
2082,0.4,"Concealers",9028.9,8.15
2082,0.4,"Revealers",5569.5,6.5
2083,0.4,"Concealers",7964.3,7.65
2083,0.4,"Revealers",6238.28333333333,6.8
2084,0.4,"Concealers",7477.825,7.15
2084,0.4,"Revealers",4128.68333333333,5.68333333333333
2085,0.4,"Concealers",8543.75,7.95
2085,0.4,"Revealers",5548.73333333333,6.43333333333333
2086,0.4,"Concealers",7512.025,7.4
2086,0.4,"Revealers",4777.95,6.13333333333333
2087,0.4,"Concealers",7070.625,7.125
2087,0.4,"Revealers",4166.41666666667,5.71666666666667
2088,0.4,"Concealers",7500.425,7.125
2088,0.4,"Revealers",4068.15,5.71666666666667
2089,0.4,"Concealers",8337.325,7.85
2089,0.4,"Revealers",5853.43333333333,6.65
2090,0.4,"Concealers",8440.35,7.85
2090,0.4,"Revealers",5696.96666666667,6.6
2091,0.4,"Concealers",8442.55,7.825
2091,0.4,"Revealers",5012.88333333333,6.26666666666667
2092,0.4,"Concealers",8706.95,7.925
2092,0.4,"Revealers",5513.4,6.5
2093,0.4,"Concealers",8900.825,8.1
2093,0.4,"Revealers",6500.4,6.93333333333333
2094,0.4,"Concealers",8368.575,7.9
2094,0.4,"Revealers",5569.21666666667,6.36666666666667
2095,0.4,"Concealers",7088.3,6.95
2095,0.4,"Revealers",5121.88333333333,6.36666666666667
2096,0.4,"Concealers",7752.525,7.6
2096,0.4,"Revealers",6637.88333333333,7.03333333333333
2097,0.4,"Concealers",7772.375,7.575
2097,0.4,"Revealers",6505.66666666667,6.98333333333333
2098,0.4,"Concealers",8282.875,7.825
2098,0.4,"Revealers",5968.66666666667,6.68333333333333
2099,0.4,"Concealers",7111.35,7.15
2099,0.4,"Revealers",5586.21666666667,6.5
2100,0.4,"Concealers",8010.85,7.6
2100,0.4,"Revealers",6144.66666666667,6.65
2501,0.2,"Concealers",9712.1,8.15
2501,0.2,"Revealers",7221.4625,7.35
2502,0.2,"Concealers",9484.55,8.55
2502,0.2,"Revealers",7590.1625,7.4875
2503,0.2,"Concealers",11012.75,9.05
2503,0.2,"Revealers",6562.9375,6.8625
2504,0.2,"Concealers",11449.6,9.15
2504,0.2,"Revealers",6050.5,6.6875
2505,0.2,"Concealers",8615.55,7.9
2505,0.2,"Revealers",6485.7625,6.9625
2506,0.2,"Concealers",11330.65,9.3
2506,0.2,"Revealers",5782.475,6.5375
2507,0.2,"Concealers",10585.85,8.85
2507,0.2,"Revealers",6566.6375,6.9625
2508,0.2,"Concealers",7947.45,6.5
2508,0.2,"Revealers",3138.5625,5.1125
2509,0.2,"Concealers",11340.05,8.95
2509,0.2,"Revealers",5752.2,6.6
2510,0.2,"Concealers",10757.75,8.65
2510,0.2,"Revealers",6888.0125,7.0625
2511,0.2,"Concealers",10036.9,8.1
2511,0.2,"Revealers",3055.025,5.0375
2512,0.2,"Concealers",9886.55,8
2512,0.2,"Revealers",3434.6625,5.4125
2513,0.2,"Concealers",9360.15,8.15
2513,0.2,"Revealers",7192.95,7.35
2514,0.2,"Concealers",9511.2,8.4
2514,0.2,"Revealers",6399.1125,6.9125
2515,0.2,"Concealers",8256.75,7.9
2515,0.2,"Revealers",7593.8375,7.3875
2516,0.2,"Concealers",10314.7,8.6
2516,0.2,"Revealers",5446.9875,6.4
2517,0.2,"Concealers",9335.05,8.35
2517,0.2,"Revealers",5630.5875,6.475
2518,0.2,"Concealers",8234.05,7.7
2518,0.2,"Revealers",6733.725,7.0625
2519,0.2,"Concealers",8032.5,7.5
2519,0.2,"Revealers",6860.75,7.1625
2520,0.2,"Concealers",9649.25,7.65
2520,0.2,"Revealers",4543.4125,5.8875
2521,0.2,"Concealers",9592.25,8.05
2521,0.2,"Revealers",3413.6875,5.325
2522,0.2,"Concealers",8642.5,8
2522,0.2,"Revealers",7632.025,7.4375
2523,0.2,"Concealers",7825.35,7.6
2523,0.2,"Revealers",6844.5625,7.1125
2524,0.2,"Concealers",9938.4,8.25
2524,0.2,"Revealers",4483.4125,5.9
2525,0.2,"Concealers",9502.7,8.3
2525,0.2,"Revealers",5560.15,6.45
2526,0.2,"Concealers",7900.4,7.7
2526,0.2,"Revealers",7112.025,7.1125
2527,0.2,"Concealers",11012,8.65
2527,0.2,"Revealers",4181.2125,5.6875
2528,0.2,"Concealers",8512.15,8
2528,0.2,"Revealers",7293.375,7.2625
2529,0.2,"Concealers",9968.45,8.6
2529,0.2,"Revealers",6146.9,6.725
2530,0.2,"Concealers",9011.4,8.25
2530,0.2,"Revealers",5748.4125,6.6125
2531,0.2,"Concealers",10068.5,8.65
2531,0.2,"Revealers",6341.475,6.95
2532,0.2,"Concealers",8600.3,8.05
2532,0.2,"Revealers",6913.775,7.25
2533,0.2,"Concealers",8997.95,8.3
2533,0.2,"Revealers",7001.1375,7.2375
2534,0.2,"Concealers",6996.9,7.35
2534,0.2,"Revealers",6869.8625,7.2
2535,0.2,"Concealers",8342.2,7.85
2535,0.2,"Revealers",7222.0375,7.35
2536,0.2,"Concealers",10490.9,8.85
2536,0.2,"Revealers",6258.025,6.85
2537,0.2,"Concealers",7950.75,7.65
2537,0.2,"Revealers",6927.725,7.05
2538,0.2,"Concealers",8855.25,8.1
2538,0.2,"Revealers",6784.5625,7.15
2539,0.2,"Concealers",8380.8,8
2539,0.2,"Revealers",6132.5125,6.825
2540,0.2,"Concealers",8830.8,7.65
2540,0.2,"Revealers",4219.875,5.7625
2541,0.2,"Concealers",8740.3,8.1
2541,0.2,"Revealers",7044.375,7.175
2542,0.2,"Concealers",9951.55,8.55
2542,0.2,"Revealers",6474.55,6.9625
2543,0.2,"Concealers",9154.75,8.1
2543,0.2,"Revealers",6080.625,6.725
2544,0.2,"Concealers",6406.1,7.05
2544,0.2,"Revealers",6477.175,6.975
2545,0.2,"Concealers",12299.15,9.5
2545,0.2,"Revealers",5225.8625,6.3125
2546,0.2,"Concealers",9798.45,8.6
2546,0.2,"Revealers",6060.0875,6.65
2547,0.2,"Concealers",8158.15,7.75
2547,0.2,"Revealers",7025.075,7.15
2548,0.2,"Concealers",8679.45,8.2
2548,0.2,"Revealers",6770.2,7.0625
2549,0.2,"Concealers",10312.3,8.7
2549,0.2,"Revealers",6295.5875,6.875
2550,0.2,"Concealers",9036.55,8.15
2550,0.2,"Revealers",6741.1375,7.075
2551,0.2,"Concealers",9406.55,8.25
2551,0.2,"Revealers",5584.8,6.55
2552,0.2,"Concealers",9396.85,8.4
2552,0.2,"Revealers",6298.575,6.775
2553,0.2,"Concealers",9133.6,8.2
2553,0.2,"Revealers",6542.6875,7.025
2554,0.2,"Concealers",9405.85,8.3
2554,0.2,"Revealers",6639.9625,7.05
2555,0.2,"Concealers",11169.35,8.9
2555,0.2,"Revealers",6341.225,6.9125
2556,0.2,"Concealers",8405.2,8
2556,0.2,"Revealers",7118.5125,7.2375
2557,0.2,"Concealers",8666.35,7.35
2557,0.2,"Revealers",4032.7375,5.7
2558,0.2,"Concealers",9916.8,8.4
2558,0.2,"Revealers",5097.475,6.2875
2559,0.2,"Concealers",8442.15,7.75
2559,0.2,"Revealers",5638.7125,6.5
2560,0.2,"Concealers",7944.95,7.55
2560,0.2,"Revealers",6748.525,6.9375
2561,0.2,"Concealers",11188.2,9.2
2561,0.2,"Revealers",5609.05,6.5125
2562,0.2,"Concealers",8833.2,8.1
2562,0.2,"Revealers",6555.2375,6.9375
2563,0.2,"Concealers",8279.25,7.75
2563,0.2,"Revealers",7198.2875,7.25
2564,0.2,"Concealers",9141.05,8.15
2564,0.2,"Revealers",6154.3625,6.85
2565,0.2,"Concealers",9423.05,8.2
2565,0.2,"Revealers",6844.1875,7.0375
2566,0.2,"Concealers",8771.25,8
2566,0.2,"Revealers",7031.2125,7.3
2567,0.2,"Concealers",10619.4,8.85
2567,0.2,"Revealers",6409.1375,6.9625
2568,0.2,"Concealers",9506.1,8.4
2568,0.2,"Revealers",6215.7625,6.9125
2569,0.2,"Concealers",8822.6,8.05
2569,0.2,"Revealers",6605.8875,6.975
2570,0.2,"Concealers",8689,7.95
2570,0.2,"Revealers",5567.5375,6.475
2571,0.2,"Concealers",7533.5,7.45
2571,0.2,"Revealers",6933.7375,7.125
2572,0.2,"Concealers",9471.1,8.1
2572,0.2,"Revealers",4420.5125,5.8625
2573,0.2,"Concealers",7593.4,7.4
2573,0.2,"Revealers",6962.4,7.125
2574,0.2,"Concealers",9045.6,7.8
2574,0.2,"Revealers",3795.6,5.6
2575,0.2,"Concealers",11789.9,9.1
2575,0.2,"Revealers",4828.875,6.175
2576,0.2,"Concealers",11320.75,9.3
2576,0.2,"Revealers",6074.3375,6.7125
2577,0.2,"Concealers",9469.8,8.1
2577,0.2,"Revealers",5912.7375,6.7125
2578,0.2,"Concealers",7685.3,7.7
2578,0.2,"Revealers",7715.8625,7.525
2579,0.2,"Concealers",8486.3,8
2579,0.2,"Revealers",6891.9875,7.1625
2580,0.2,"Concealers",10357.7,8.35
2580,0.2,"Revealers",4144.925,5.85
2581,0.2,"Concealers",8740.45,8.1
2581,0.2,"Revealers",6457.075,6.9
2582,0.2,"Concealers",9958.05,8.5
2582,0.2,"Revealers",6670.7,7.1
2583,0.2,"Concealers",7993.2,7.5
2583,0.2,"Revealers",5454.775,6.4375
2584,0.2,"Concealers",8600.7,7.9
2584,0.2,"Revealers",5890.975,6.6625
2585,0.2,"Concealers",8812.45,7.85
2585,0.2,"Revealers",5336.5,6.3375
2586,0.2,"Concealers",9568.4,8.2
2586,0.2,"Revealers",4816.6375,6.1
2587,0.2,"Concealers",7822.9,7.55
2587,0.2,"Revealers",6026.15,6.6875
2588,0.2,"Concealers",9978.75,8.6
2588,0.2,"Revealers",6737.4,7.075
2589,0.2,"Concealers",9824.35,8.5
2589,0.2,"Revealers",6006.4375,6.7625
2590,0.2,"Concealers",8908.25,8.2
2590,0.2,"Revealers",5836.8125,6.675
2591,0.2,"Concealers",10452.85,8.8
2591,0.2,"Revealers",6384.4875,6.975
2592,0.2,"Concealers",8482.15,7.9
2592,0.2,"Revealers",7084.275,7.2125
2593,0.2,"Concealers",11138.2,9.15
2593,0.2,"Revealers",5385.8375,6.525
2594,0.2,"Concealers",8985,8.15
2594,0.2,"Revealers",6157.075,6.85
2595,0.2,"Concealers",9589.45,8.15
2595,0.2,"Revealers",5332.4875,6.3375
2596,0.2,"Concealers",9421.35,7.9
2596,0.2,"Revealers",4634.7875,5.9875
2597,0.2,"Concealers",10487.65,8.5
2597,0.2,"Revealers",5946.15,6.7375
2598,0.2,"Concealers",8878,8
2598,0.2,"Revealers",5743.075,6.575
2599,0.2,"Concealers",7488.15,7.45
2599,0.2,"Revealers",7157.7,7.2625
2600,0.2,"Concealers",8120.95,7.85
2600,0.2,"Revealers",6830.4875,7.125
3001,0,"Concealers",0,0
3001,0,"Revealers",7765.32,7.57
3002,0,"Concealers",0,0
3002,0,"Revealers",7779.83,7.57
3003,0,"Concealers",0,0
3003,0,"Revealers",7006.63,7.19
3004,0,"Concealers",0,0
3004,0,"Revealers",7523.1,7.44
3005,0,"Concealers",0,0
3005,0,"Revealers",7298.36,7.4
3006,0,"Concealers",0,0
3006,0,"Revealers",7544.84,7.42
3007,0,"Concealers",0,0
3007,0,"Revealers",7472.81,7.38
3008,0,"Concealers",0,0
3008,0,"Revealers",6949.17,7.16
3009,0,"Concealers",0,0
3009,0,"Revealers",6669.78,7
3010,0,"Concealers",0,0
3010,0,"Revealers",7858.8,7.6
3011,0,"Concealers",0,0
3011,0,"Revealers",7205.41,7.33
3012,0,"Concealers",0,0
3012,0,"Revealers",7610.72,7.56
3013,0,"Concealers",0,0
3013,0,"Revealers",7821.83,7.52
3014,0,"Concealers",0,0
3014,0,"Revealers",6652.5,7.04
3015,0,"Concealers",0,0
3015,0,"Revealers",6581.45,6.98
3016,0,"Concealers",0,0
3016,0,"Revealers",7659.27,7.47
3017,0,"Concealers",0,0
3017,0,"Revealers",7011.07,7.19
3018,0,"Concealers",0,0
3018,0,"Revealers",7796.69,7.62
3019,0,"Concealers",0,0
3019,0,"Revealers",7644.69,7.54
3020,0,"Concealers",0,0
3020,0,"Revealers",7546.05,7.49
3021,0,"Concealers",0,0
3021,0,"Revealers",6905.82,7.09
3022,0,"Concealers",0,0
3022,0,"Revealers",7411.14,7.39
3023,0,"Concealers",0,0
3023,0,"Revealers",6848.19,7.12
3024,0,"Concealers",0,0
3024,0,"Revealers",7713.3,7.46
3025,0,"Concealers",0,0
3025,0,"Revealers",7399.3,7.45
3026,0,"Concealers",0,0
3026,0,"Revealers",7630.12,7.44
3027,0,"Concealers",0,0
3027,0,"Revealers",7195.24,7.34
3028,0,"Concealers",0,0
3028,0,"Revealers",7702.21,7.53
3029,0,"Concealers",0,0
3029,0,"Revealers",7850.24,7.61
3030,0,"Concealers",0,0
3030,0,"Revealers",7333.35,7.28
3031,0,"Concealers",0,0
3031,0,"Revealers",7414.74,7.38
3032,0,"Concealers",0,0
3032,0,"Revealers",7092.12,7.26
3033,0,"Concealers",0,0
3033,0,"Revealers",7265.79,7.26
3034,0,"Concealers",0,0
3034,0,"Revealers",7783.95,7.57
3035,0,"Concealers",0,0
3035,0,"Revealers",6835.47,7.07
3036,0,"Concealers",0,0
3036,0,"Revealers",7899,7.6
3037,0,"Concealers",0,0
3037,0,"Revealers",7120.36,7.26
3038,0,"Concealers",0,0
3038,0,"Revealers",7224.89,7.24
3039,0,"Concealers",0,0
3039,0,"Revealers",7045.39,7.2
3040,0,"Concealers",0,0
3040,0,"Revealers",7451.66,7.37
3041,0,"Concealers",0,0
3041,0,"Revealers",6503.81,6.99
3042,0,"Concealers",0,0
3042,0,"Revealers",7566.61,7.37
3043,0,"Concealers",0,0
3043,0,"Revealers",7697.15,7.54
3044,0,"Concealers",0,0
3044,0,"Revealers",7474.8,7.4
3045,0,"Concealers",0,0
3045,0,"Revealers",7258,7.37
3046,0,"Concealers",0,0
3046,0,"Revealers",6710.3,7.13
3047,0,"Concealers",0,0
3047,0,"Revealers",7795.61,7.59
3048,0,"Concealers",0,0
3048,0,"Revealers",7058.12,7.26
3049,0,"Concealers",0,0
3049,0,"Revealers",7354.87,7.44
3050,0,"Concealers",0,0
3050,0,"Revealers",7646.02,7.46
3051,0,"Concealers",0,0
3051,0,"Revealers",7043.94,7.23
3052,0,"Concealers",0,0
3052,0,"Revealers",7214.21,7.27
3053,0,"Concealers",0,0
3053,0,"Revealers",7406.06,7.48
3054,0,"Concealers",0,0
3054,0,"Revealers",6976.35,7.15
3055,0,"Concealers",0,0
3055,0,"Revealers",7250.56,7.33
3056,0,"Concealers",0,0
3056,0,"Revealers",7357.77,7.37
3057,0,"Concealers",0,0
3057,0,"Revealers",7524.02,7.47
3058,0,"Concealers",0,0
3058,0,"Revealers",7450.71,7.41
3059,0,"Concealers",0,0
3059,0,"Revealers",7458.04,7.38
3060,0,"Concealers",0,0
3060,0,"Revealers",7314.26,7.42
3061,0,"Concealers",0,0
3061,0,"Revealers",6604.88,6.99
3062,0,"Concealers",0,0
3062,0,"Revealers",6818.15,7.11
3063,0,"Concealers",0,0
3063,0,"Revealers",7371.25,7.43
3064,0,"Concealers",0,0
3064,0,"Revealers",7257.21,7.26
3065,0,"Concealers",0,0
3065,0,"Revealers",7547.29,7.46
3066,0,"Concealers",0,0
3066,0,"Revealers",7425.28,7.41
3067,0,"Concealers",0,0
3067,0,"Revealers",7518.92,7.46
3068,0,"Concealers",0,0
3068,0,"Revealers",7816.27,7.53
3069,0,"Concealers",0,0
3069,0,"Revealers",7410.59,7.35
3070,0,"Concealers",0,0
3070,0,"Revealers",7306.65,7.31
3071,0,"Concealers",0,0
3071,0,"Revealers",7745.13,7.59
3072,0,"Concealers",0,0
3072,0,"Revealers",6894.26,7.2
3073,0,"Concealers",0,0
3073,0,"Revealers",7226.8,7.28
3074,0,"Concealers",0,0
3074,0,"Revealers",7431.75,7.43
3075,0,"Concealers",0,0
3075,0,"Revealers",7050.17,7.17
3076,0,"Concealers",0,0
3076,0,"Revealers",8136.1,7.7
3077,0,"Concealers",0,0
3077,0,"Revealers",6917.21,7.17
3078,0,"Concealers",0,0
3078,0,"Revealers",7638.71,7.47
3079,0,"Concealers",0,0
3079,0,"Revealers",7875.03,7.58
3080,0,"Concealers",0,0
3080,0,"Revealers",7729.45,7.45
3081,0,"Concealers",0,0
3081,0,"Revealers",7477.64,7.41
3082,0,"Concealers",0,0
3082,0,"Revealers",7246.03,7.26
3083,0,"Concealers",0,0
3083,0,"Revealers",7392.9,7.35
3084,0,"Concealers",0,0
3084,0,"Revealers",7071.62,7.39
3085,0,"Concealers",0,0
3085,0,"Revealers",7238.25,7.34
3086,0,"Concealers",0,0
3086,0,"Revealers",7471.33,7.38
3087,0,"Concealers",0,0
3087,0,"Revealers",7929.29,7.57
3088,0,"Concealers",0,0
3088,0,"Revealers",7450.76,7.39
3089,0,"Concealers",0,0
3089,0,"Revealers",7238.69,7.34
3090,0,"Concealers",0,0
3090,0,"Revealers",7177.57,7.33
3091,0,"Concealers",0,0
3091,0,"Revealers",7346.73,7.36
3092,0,"Concealers",0,0
3092,0,"Revealers",6975.01,7.22
3093,0,"Concealers",0,0
3093,0,"Revealers",7386.36,7.42
3094,0,"Concealers",0,0
3094,0,"Revealers",6900.85,7.15
3095,0,"Concealers",0,0
3095,0,"Revealers",7077.41,7.28
3096,0,"Concealers",0,0
3096,0,"Revealers",7987.19,7.62
3097,0,"Concealers",0,0
3097,0,"Revealers",7181.38,7.31
3098,0,"Concealers",0,0
3098,0,"Revealers",6905.32,7.14
3099,0,"Concealers",0,0
3099,0,"Revealers",7344.14,7.31
3100,0,"Concealers",0,0
3100,0,"Revealers",7163.5,7.34
